Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2025__Long-Chain Fatty Acid Transport (GO:0015909),0.2777931799703411,0.7084177452771009,0.8515535097813579,0.9648155361842898,1.0,6/8,59.03%,CPT1A;SLC27A4;CD36;CPT2;ACSL1;FABP5
prerank,GO_Biological_Process_2025__Immunoglobulin Mediated Immune Response (GO:0016064),0.3164636895047843,0.7077773897538127,0.8644278606965174,0.9650518825367825,1.0,1/5,10.08%,FCER1G
prerank,GO_Biological_Process_2025__Endocardial Cushion Development (GO:0003197),0.31026257559227377,0.7075679825674458,0.8548185231539425,0.9647946510932983,1.0,3/5,48.40%,PROC;NOTCH1;CRELD1
prerank,GO_Biological_Process_2025__Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854),0.27605470545743827,0.7072850806904075,0.8530424799081515,0.9646135035801794,1.0,3/8,30.82%,PIP4K2A;CLSTN1;PI4KA
prerank,GO_Biological_Process_2025__Vascular Transport (GO:0010232),0.22667755817733937,0.7058393340295823,0.8739583333333333,0.9656769791251308,1.0,11/17,61.20%,ATP2A3;SLC44A1;ATP8A1;SLC2A3;ABCC4;SLC27A4;SLC1A5;SLC2A1;SLC29A1;SLC16A7;SLC7A1
prerank,GO_Biological_Process_2025__Regulation of Viral Entry Into Host Cell (GO:0046596),0.28624718686285916,0.7045379569491165,0.8416184971098266,0.9666198231526786,1.0,6/7,70.77%,LGALS9;P4HB;TRIM25;NECTIN2;CD74;LGALS1
prerank,GO_Biological_Process_2025__Reg of Cardiac Muscle Contraction by Reg of the Release of Sequestered Calcium Ion (GO:0010881),0.30744646852029406,0.7045362909312342,0.8495684340320592,0.966124394733356,1.0,5/5,69.30%,ASPH;GSTM2;HRC;GSTO1;CAMK2D
prerank,GO_Biological_Process_2025__Protein Insertion Into ER Membrane (GO:0045048),0.2532010243277848,0.7037288697038181,0.8598442714126807,0.9665585320785872,1.0,10/10,74.76%,GET3;SGTA;WNK1;EMC3;EMC10;EMC7;UBL4A;EMC1;EMC2;SEC61A1
prerank,GO_Biological_Process_2025__- Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051898),-0.19339577790510523,-0.7036503008612152,0.9014084507042254,1.0,1.0,9/11,49.43%,DAG1;PIK3CB;PDCD6;RACK1;BANK1;STAMBP;MSTN;PIK3IP1;PTPRJ
prerank,GO_Biological_Process_2025__Regulation of Centrosome Cycle (GO:0046605),0.3125967862331883,0.7030829707853854,0.8754764930114358,0.9662711262456738,1.0,3/5,42.63%,PDCD6IP;CHMP4B;VPS4B
prerank,GO_Biological_Process_2025__Regulation of Centrosome Duplication (GO:0010824),0.3125967862331883,0.7030829707853854,0.8754764930114358,0.9662711262456738,1.0,3/5,42.63%,PDCD6IP;CHMP4B;VPS4B
