Protein_Group	Genes	SAX_Pooled_vs_RAW_Pooled_logFC	SAX_Pooled_vs_RAW_Pooled_pval	Removed?	Contaminant?
P36507	MAP2K2	6.6947820103368	1.08514975606861e-16	No	No
P36542	ATP5F1C	10.7963707310868	2.37128659790447e-41	No	No
P36543	ATP6V1E1	9.74869423882724	1.0122709716092e-37	No	No
P36551	CPOX	3.76398108178077	1.47452717801673e-16	No	No
P36776	LONP1	5.66826422760009	1.94075654179227e-17	No	No
P36871	PGM1	5.38457854634573	2.52878555410847e-12	No	No
P36873	PPP1CC	9.03938296491843	6.74805056217673e-38	No	No
P36915	GNL1	4.2863770224818	9.414119525255591e-17	No	No
P36957	DLST	4.38057596504187	2.4984426565726998e-17	No	No
P36959	GMPR	9.37363198136329	2.77729375803986e-28	No	No
P36969	GPX4	5.36566826171825	2.29912201322706e-18	No	No
P37108	SRP14	1.91476664793277	0.0034223998394615	No	No
P37802	TAGLN2	3.38390987775171	1.54579719727868e-14	No	No
P37837	TALDO1	4.26099812393603	3.35909080895611e-14	No	No
P37840	SNCA	8.38480414097397	4.5773916479095e-34	No	No
P38117	ETFB	4.31004951559611	1.08922211260244e-16	No	No
P38159	RBMX	7.51266492188192	1.08076199897841e-16	No	No
P38570	ITGAE	7.67046749731863	8.12566393985727e-34	No	No
P38571	LIPA	5.39622022138615	3.77348575219152e-09	No	No
P38606	ATP6V1A	5.77450655341389	3.5450878187127603e-20	No	No
P38646	HSPA9	3.30931158415391	6.3846829836283e-15	No	No
P38919	EIF4A3	9.47232632516622	4.39546416054213e-20	No	No
P39019	RPS19	4.3943434926028	4.81519867535634e-07	No	No
P39023	RPL3	6.63321260853683	2.01009828844986e-08	No	No
P39059	COL15A1	5.66111630144724	3.4880969753965404e-15	No	No
P39060	COL18A1	6.60914086378566	1.57025252441796e-20	No	No
P39656	DDOST	5.3193978513508	1.0283892666522799e-18	No	No
P39687	ANP32A	9.29307075480087	1.5057238741267e-23	No	No
P40121	CAPG	3.74565428351196	4.9677506107512404e-09	No	No
P40189	IL6ST	2.51025403614521	1.0842444960410499e-11	No	No
P40197	GP5	5.55961502809884	1.27772217815274e-23	No	No
P40200	CD96	4.40635889833787	1.2823655291743399e-12	No	No
P40227	CCT6A	4.01513721437278	1.87061432317842e-21	No	No
P40238	MPL	5.04552660703145	2.62139554013415e-19	No	No
P40306	PSMB10	8.66486798162196	2.10686231068721e-30	No	No
P40616	ARL1	3.92123827036859	2.69750809070428e-14	No	No
P40763	STAT3	11.2679569422544	1.8014664013457e-34	No	No
P40855	PEX19	5.13660947091909	8.23818560079703e-17	No	No
P40925	MDH1	2.49970473946033	3.03325390633968e-08	No	No
P40926	MDH2	7.16549192076393	1.64668710801523e-16	No	No
P40939	HADHA	6.05772835568709	1.01111562756686e-22	No	No
P40967	PMEL	13.0698196199384	2.62733043691221e-47	No	No
P41091	EIF2S3	7.62662071652516	7.267568036205919e-18	No	No
P41159	LEP	2.01261901473829	4.81309532226388e-06	No	No
P41222	PTGDS	2.39108713743935	3.14676232788276e-12	No	No
P41226	UBA7	9.8046464124696	1.4941747750804199e-27	No	No
P41227	NAA10	4.25659941735077	2.26084211181074e-08	No	No
P41240	CSK	9.90820608340498	3.73739587377129e-31	No	No
P41250	GARS1	10.4495331044664	1.68166447620503e-40	No	No
P41252	IARS1	2.24202279492825	5.72363813670268e-06	No	No
P42025	ACTR1B	9.0777932692927	2.9322106211820396e-40	No	No
P42126	ECI1	2.2900531253413	8.04275085897785e-05	No	No
P42166	TMPO	2.92250593412027	1.27458082391915e-06	No	No
P42224	STAT1	8.3936642877422	2.23884828788387e-32	No	No
P42229	STAT5A	5.60189636912493	3.08245619497367e-11	No	No
P42331	ARHGAP25	5.863898558485	3.80814832811146e-12	No	No
P42338	PIK3CB	4.31787985775035	1.02394211437804e-17	No	No
P42345	MTOR	4.78348745138649	2.10857178526852e-09	No	No
P42356	PI4KA	8.34815665016172	2.14046353818452e-33	No	No
P42357	HAL	3.43333737497194	0.0021036237702421	No	No
P42566	EPS15	11.398090137029	2.76991507707739e-41	No	No
P42574	CASP3	8.19452370107561	1.0595112055945701e-35	No	No
P42677	RPS27	1.55379358648519	0.000473666990828	No	No
P42680	TEC	8.23367468371709	1.5967166826794099e-34	No	No
P42685	FRK	6.01225486488326	9.51298947967471e-29	No	No
P42704	LRPPRC	2.69674071763663	2.18457417621854e-08	No	No
P42765	ACAA2	6.44128707333759	1.49704286824791e-19	No	No
P42766	RPL35	4.26258370008561	2.6187069560023e-17	No	No
P42768	WAS	12.1642303973439	1.1608886746732e-42	No	No
P42858	HTT	8.73959973506582	2.81746313791081e-32	No	No
P42892	ECE1	10.5391448002667	2.0797082440718396e-40	No	No
P42898	MTHFR	8.69516042780389	1.3730367338717699e-34	No	No
P43034	PAFAH1B1	6.23231885491457	1.08335509763104e-31	No	No
P43121	MCAM	3.49136506477253	2.3213663575960603e-15	No	No
P43155	CRAT	6.23799639410294	3.0544024400029303e-25	No	No
P43243	MATR3	7.46221865493565	9.66312236055734e-20	No	No
P43250	GRK6	5.68614073205772	1.1163739891059e-20	No	No
P43251	BTD	1.08788864131461	0.0001484615450022	No	No
P43304	GPD2	12.6540848997057	5.92947731824528e-42	No	No
P43307	SSR1	7.98385725742374	6.74351474832381e-33	No	No
P43405	SYK	5.58073148374271	6.17115330045129e-16	No	No
P43487	RANBP1	5.89461930886493	5.78704582644025e-21	No	No
P43490	NAMPT	2.11010204965549	1.18450346353434e-06	No	No
P43686	PSMC4	4.69706095299493	1.43663363967407e-09	No	No
P45880	VDAC2	4.55099680698095	1.17676830006392e-18	No	No
P45954	ACADSB	8.23740604592397	7.72715961399261e-32	No	No
P45974	USP5	9.93728880418604	4.7270877014671295e-40	No	No
P45985	MAP2K4	3.01932547741709	5.47589649507106e-07	No	No
P46019	PHKA2	3.72927129713451	2.81088934885051e-13	No	No
P46060	RANGAP1	8.80205059860911	1.13576301837736e-36	No	No
P46087	NOP2	3.77470649900431	5.64310094404014e-19	No	No
P46108	CRK	2.58866523210922	3.88017556236259e-07	No	No
P46109	CRKL	7.52363402643453	6.00090981606584e-28	No	No
P46379	BAG6	5.27908410839366	2.45336378789899e-18	No	No
P46459	NSF	10.5470667895218	4.40763149631916e-34	No	No
P46531	NOTCH1	7.53911656190582	9.9584537776019e-33	No	No
P46734	MAP2K3	7.36193574403006	1.3039604046377201e-20	No	No
P46736	BRCC3	8.29646227316489	2.87929801847977e-22	No	No
P46776	RPL27A	6.06787579053293	7.372821824043231e-17	No	No
P46777	RPL5	6.35765607075243	4.88193382109613e-13	No	No
P46779	RPL28	6.75841184583987	4.97116497945528e-18	No	No
P46782	RPS5	4.09596141066966	5.926816254101159e-11	No	No
P46783	RPS10	1.94660507621075	4.81065807479805e-07	No	No
P46821	MAP1B	5.63443437607958	2.19253825510352e-26	No	No
P46939	UTRN	10.377517122844	6.91397750552648e-28	No	No
P46940	IQGAP1	5.98325057242096	8.1182147619059e-22	No	No
P46976	GYG1	9.26849660306767	4.46824996988033e-33	No	No
P46977	STT3A	9.43608952333175	4.7625877040086305e-35	No	No
P47712	PLA2G4A	12.4287485395719	1.1396407652870701e-37	No	No
P47755	CAPZA2	6.33787389914755	1.35957520331847e-29	No	No
P47756	CAPZB	7.44652943180268	6.75242205216457e-33	No	No
P47897	QARS1	7.70750060697732	1.00583431736837e-18	No	No
P47914	RPL29	6.38111627468809	2.8102632392538e-20	No	No
P47929	LGALS7B	4.55574149217726	1.5095759364716e-09	No	No
P47972	NPTX2	8.23098435191236	5.12710651425431e-37	No	No
P48047	ATP5PO	7.1697846446414	5.35618372888884e-28	No	No
P48059	LIMS1	7.19483631980885	1.41373161784991e-26	No	No
P48147	PREP	5.45149882047314	4.1645868475963304e-15	No	No
P48163	ME1	6.61566555576619	1.15972541744319e-16	No	No
P48357	LEPR	2.4371788148906	2.09518469540408e-06	No	No
P48426	PIP4K2A	7.11086487387244	3.25568832804217e-34	No	No
P48444	ARCN1	5.63673558271666	3.40936693326088e-24	No	No
P48449	LSS	5.92129954237156	4.945110800876011e-19	No	No
P48507	GCLM	7.81124821820284	2.67190327550695e-27	No	No
P48509	CD151	10.2439403773644	7.88237344171321e-42	No	No
P48556	PSMD8	9.23048619734571	1.72751635216505e-37	No	No
P48634	PRRC2A	6.20895526896671	7.94429032025005e-21	No	No
P48643	CCT5	7.16448621780062	1.77440557600981e-32	No	No
P48723	HSPA13	4.66400957762391	2.49117416800416e-07	No	No
P48735	IDH2	8.3532067482512	4.9596456960937203e-23	No	No
P48736	PIK3CG	5.31498868452327	9.23960377807309e-22	No	No
P48739	PITPNB	7.25706182235003	1.25502995551266e-23	No	No
P48740	MASP1	7.50341702856363	6.70946262168489e-37	No	No
P48960	ADGRE5	4.8908442385347	2.5126984769447298e-11	No	No
P49006	MARCKSL1	5.04207137197014	9.35830061584504e-27	No	No
P49137	MAPKAPK2	5.06333817316197	2.6254512024795e-19	No	No
P49184	DNASE1L1	3.80475438004465	7.282012811402401e-16	No	No
P49189	ALDH9A1	4.89349674995557	5.68292128785234e-16	No	No
P49207	RPL34	6.66225941671529	2.16625630073909e-14	No	No
P49247	RPIA	3.86075800489983	2.32205044623189e-08	No	No
P49257	LMAN1	10.7630002644468	1.4213380281594e-39	No	No
P49321	NASP	8.2893003956203	3.52275578953455e-33	No	No
P49327	FASN	1.62737558608312	0.0012558100367258	No	No
P49354	FNTA	6.9174774291703	3.66739875440052e-25	No	No
P49356	FNTB	5.36703161676303	5.15710005678094e-19	No	No
P49368	CCT3	7.43337020962805	6.43930381094519e-26	No	No
P49406	MRPL19	2.92298178470546	4.84258998794672e-07	No	No
P49407	ARRB1	5.55048500113323	8.92714021018013e-22	No	No
P49411	TUFM	3.04186334292073	7.09163440609054e-11	No	No
P49419	ALDH7A1	5.18970989271212	8.37234001474124e-16	No	No
P49458	SRP9	3.53514977173245	1.3952642881293302e-19	No	No
P49588	AARS1	6.21727782598369	1.07176215546752e-21	No	No
P49589	CARS1	6.25677888724886	7.32760920556476e-24	No	No
P49591	SARS1	3.20693605091166	2.17444439745315e-12	No	No
P49593	PPM1F	11.0745661147348	1.02312402591631e-32	No	No
P49619	DGKG	6.91355276414258	6.51007568148379e-29	No	No
P49641	MAN2A2	4.69461749704145	1.6992521124451702e-14	No	No
P49720	PSMB3	8.68045220828516	2.2175178026374598e-33	No	No
P49721	PSMB2	8.20917075192604	1.97413539026191e-29	No	No
P49736	MCM2	2.50356147093102	0.0014811209942272	No	No
P49746	THBS3	13.1500278588793	7.85658544082021e-50	No	No
P49747	COMP	8.2131988095903	2.95639091401008e-37	No	No
P49748	ACADVL	11.2155706381716	5.40675513052822e-35	No	No
P49754	VPS41	5.42944819342367	1.1663836388157799e-18	No	No
P49755	TMED10	3.73703949688034	1.36349932140147e-16	No	No
P49757	NUMB	6.05020958058499	9.40418118549863e-21	No	No
P49758	RGS6	4.51965694046951	2.8370457539737904e-15	No	No
P49767	VEGFC	6.42848042822581	9.538734877351749e-26	No	No
P49770	EIF2B2	6.85168704613793	7.7789761712710895e-22	No	No
P49773	HINT1	8.77563457339639	5.86850685111422e-23	No	No
P49788	RARRES1	10.6980708385947	3.543813479753e-12	No	No
P49795	RGS19	6.96201674855104	6.15073858491006e-26	No	No
P49821	NDUFV1	7.74210999168724	7.512045976400491e-31	No	No
P49841	GSK3B	3.88119116443213	6.35093118948034e-17	No	No
P49888	SULT1E1	3.43533804818749	1.1434807370131e-19	No	No
P49902	NT5C2	4.61753856177072	9.27881658229837e-14	No	No
P49908	SELENOP	3.57924448241893	5.73994368385007e-19	No	No
P49915	GMPS	8.31715610240855	3.35531471751607e-13	No	No
P50148	GNAQ	12.4991783971203	1.63826612776606e-40	No	No
P50213	IDH3A	8.14623107398879	3.0824797046368497e-30	No	No
P50225	SULT1A1	8.92895465846385	1.40871489382811e-39	No	No
P50281	MMP14	1.97980342447772	0.0008451025395731	No	No
P50336	PPOX	5.61004717313332	2.55622013545393e-21	No	No
P50395	GDI2	4.16643493757582	4.69811228840166e-07	No	No
P50402	EMD	11.6865113812516	1.2237100582585e-41	No	No
P50416	CPT1A	10.7956317532801	2.35630415460345e-40	No	No
P50440	GATM	6.87577917611456	1.6710220744446502e-31	No	No
P50453	SERPINB9	10.060003111295	8.634384231808859e-34	No	No
P50454	SERPINH1	4.06176065839574	4.63724140292935e-13	No	No
P50552	VASP	6.398595502377	6.96419146700223e-25	No	No
P50570	DNM2	10.364685788651	3.26308669644318e-39	No	No
P50579	METAP2	5.83846471774305	2.8355781024626104e-20	No	No
P50591	TNFSF10	8.47653340921447	9.573512637727549e-28	No	No
P50851	LRBA	12.6626565700677	1.7606051610579202e-44	No	No
P50895	BCAM	4.5552262058537	8.67355840597214e-13	No	No
P50990	CCT8	8.52621174597077	3.3482008777618e-27	No	No
P50991	CCT4	7.7755165795333	6.05033148530964e-27	No	No
P50995	ANXA11	4.73667352238998	2.1221143015399098e-11	No	No
P51114	FXR1	5.48818382240662	5.87363818684039e-18	No	No
P51148	RAB5C	7.85463614272513	3.52712567575288e-32	No	No
P51149	RAB7A	7.69449953982403	2.16609532420376e-28	No	No
P51153	RAB13	9.1190740388478	1.28064597067209e-29	No	No
P51452	DUSP3	6.18685856942556	1.4052888854834e-20	No	No
P51553	IDH3G	4.72927435860029	5.96249646274497e-24	No	No
P51570	GALK1	7.8219829679053	1.0472518862763e-29	No	No
P51571	SSR4	9.43090634395774	1.10042496074951e-28	No	No
P51572	BCAP31	11.8123943307506	2.45097642751771e-44	No	No
P51575	P2RX1	8.43113473729567	6.69377115300527e-33	No	No
P51606	RENBP	8.75119140496851	6.79800491978867e-27	No	No
P51610	HCFC1	1.80218075799079	0.0005254718588181	No	No
P51648	ALDH3A2	4.85123074137877	5.4185118915662206e-20	No	No
P51649	ALDH5A1	4.60524422527387	1.3255191792624e-20	No	No
P51659	HSD17B4	12.5572648457768	3.22717646063596e-43	No	No
P51665	PSMD7	10.4117673865497	2.46198409797596e-35	No	No
P51679	CCR4	8.11957091515447	5.07524480136423e-29	No	No
P51692	STAT5B	8.77634784528931	7.471509881368011e-23	No	No
P51693	APLP1	8.7338100085039	5.38658952567194e-39	No	No
P51790	CLCN3	4.17927594600138	1.0564414719391e-09	No	No
P51793	CLCN4	5.281929344902	6.44886720865463e-28	No	No
P51809	VAMP7	9.89054192941579	2.0842386771241302e-35	No	No
P51811	XK	2.66418903277171	8.841165942192781e-10	No	No
P51812	RPS6KA3	4.47099164726923	9.10783936783847e-13	No	No
P51858	HDGF	10.1372157139843	3.11858492433477e-38	No	No
P51884	LUM	7.02916204514841	2.42335493788629e-35	No	No
P51888	PRELP	7.3900134324106	1.02363349843911e-30	No	No
P51970	NDUFA8	8.75400132241844	7.9450845050428e-34	No	No
P51991	HNRNPA3	4.7456253387984	5.10811413939672e-17	No	No
P52209	PGD	3.02483678710005	4.7039047415590906e-09	No	No
P52294	KPNA1	8.57286746507647	1.1907739426524701e-35	No	No
P52306	RAP1GDS1	9.97667705737878	7.34703708758014e-32	No	No
P52333	JAK3	6.83470565619376	8.20640891627232e-27	No	No
P52434	POLR2H	4.60129741229167	1.4541048878205901e-15	No	No
P52565	ARHGDIA	4.73334765845251	1.79475794184498e-17	No	No
P52566	ARHGDIB	5.95033470000201	1.15029930225046e-20	No	No
P52594	AGFG1	5.77585967074681	5.571998815101871e-19	No	No
P52597	HNRNPF	6.77798024574497	6.401011655758301e-16	No	No
P52788	SMS	6.45997878373004	1.9225223041577602e-23	No	No
P52815	MRPL12	5.96306185242995	1.96344886676237e-13	No	No
P52823	STC1	2.9729939083057	8.976336211099449e-11	No	No
P52907	CAPZA1	6.91308011661804	7.721972084601291e-31	No	No
P52943	CRIP2	2.56833707021987	4.84863941196205e-10	No	No
P53004	BLVRA	5.36190053583297	9.56748621096893e-16	No	No
P53007	SLC25A1	6.60530793557785	7.787440583083161e-15	No	No
P53041	PPP5C	4.71200942677028	6.47222384330092e-19	No	No
P53367	ARFIP1	3.26051592333137	2.46402967420375e-06	No	No
P53396	ACLY	4.24819300490846	8.512465434930499e-13	No	No
P53597	SUCLG1	8.15083851215278	9.58656276764078e-28	No	No
P53602	MVD	11.0469223906132	8.17040028930197e-41	No	No
P53611	RABGGTB	7.97986762593101	2.28380256381788e-34	No	No
P53618	COPB1	4.22754834468463	2.71212672065626e-19	No	No
P53621	COPA	5.51645101692363	1.78699673133379e-16	No	No
P53634	CTSC	5.42476099976615	2.90952752399606e-21	No	No
P53680	AP2S1	8.37666526907982	2.36121410675844e-32	No	No
P53814	SMTN	8.30358617099067	8.31590186848778e-31	No	No
P53990	IST1	7.73391739860668	3.91100794939032e-29	No	No
P53992	SEC24C	8.00896970280387	1.14292451511311e-27	No	No
P53999	SUB1	3.80337014728051	4.2246908859428705e-15	No	No
P54105	CLNS1A	7.49913151067951	2.46861256814009e-27	No	No
P54136	RARS1	5.37996866382962	1.2407212704327201e-14	No	No
P54252	ATXN3	3.62485438549072	9.53504455133034e-09	No	No
P54577	YARS1	8.32646357407366	1.9220900453387203e-20	No	No
P54578	USP14	4.45856858753004	1.15696828637107e-16	No	No
P54619	PRKAG1	7.68617815975672	2.1470263863965802e-23	No	No
P54687	BCAT1	6.95794778790852	1.043114206436e-22	No	No
P54709	ATP1B3	9.58824615631912	4.7490182804469195e-33	No	No
P54725	RAD23A	11.5867443345557	9.105114386451229e-42	No	No
P54727	RAD23B	4.49129093170665	4.7098174368601105e-15	No	No
P54803	GALC	2.14535531169809	4.09015596109698e-07	No	No
P54819	AK2	9.99997149791671	3.6643218626729497e-34	No	No
P54852	EMP3	6.75258466643241	7.74813266297323e-29	No	No
P54886	ALDH18A1	4.5846488517507	9.60946276718813e-12	No	No
P54920	NAPA	6.29311652643205	1.68936615703282e-26	No	No
P54922	ADPRH	2.37975109746311	8.05146418379134e-10	No	No
P55001	MFAP2	8.75966409573497	1.51756093038648e-35	No	No
P55010	EIF5	10.7914944453805	1.05908484750735e-40	No	No
P55011	SLC12A2	4.6794240205524	2.0472493065188502e-14	No	No
P55036	PSMD4	9.41600408612059	1.4802759237268198e-40	No	No
P55039	DRG2	3.56276643724236	5.48171583713835e-10	No	No
P55056	APOC4	1.63763525196282	3.36720626261342e-06	No	No
P55058	PLTP	2.67235167627768	8.45730403525356e-13	No	No
P55060	CSE1L	3.22629923826513	3.8846482405212794e-11	No	No
P55072	VCP	8.32264575461362	1.2009224420986599e-26	No	No
P55083	MFAP4	5.69451826583913	7.99861074002381e-22	No	No
P55084	HADHB	4.60537845415255	3.4280099528565603e-20	No	No
P55103	INHBC	4.78539578820721	2.39139637148694e-18	No	No
P55145	MANF	9.30681455513932	7.1303343432907e-40	No	No
P55157	MTTP	7.28223741739812	1.5500677705701698e-26	No	No
P55160	NCKAP1L	9.59149171247504	9.32084952022428e-28	No	No
P55209	NAP1L1	8.3936889474143	1.42714603523733e-31	No	No
P55212	CASP6	7.83491971153224	4.44028369357196e-34	No	No
P55259	GP2	3.9089655046058	8.16544417758994e-18	No	No
P55263	ADK	7.06813923271549	1.81752972572251e-28	No	No
P55268	LAMB2	6.57548747814884	2.23949543027718e-26	No	No
P55285	CDH6	8.14780791568112	8.30016172050815e-34	No	No
P55286	CDH8	4.11864529273432	6.470854988961879e-11	No	No
P55287	CDH11	5.71141279753635	5.74147354562235e-22	No	No
P55290	CDH13	2.8517378790021	1.00725123286161e-13	No	No
P55291	CDH15	10.2268191545951	5.172820301610891e-31	No	No
P55345	PRMT2	3.66665039493873	6.245827912322769e-18	No	No
P55735	SEC13	5.67091762060299	1.03039215843829e-27	No	No
P55786	NPEPPS	9.53874204945967	2.47126322329292e-23	No	No
P55809	OXCT1	9.43028034442981	1.21406364685254e-35	No	No
P55884	EIF3B	4.00732442615264	1.21888777942491e-18	No	No
P55957	BID	8.6844951753091	6.338820547414e-24	No	No
P56134	ATP5MF	8.80646958020064	2.03055476973502e-35	No	No
P56192	MARS1	3.71633831776502	1.34023626464311e-08	No	No
P56199	ITGA1	4.22735413230755	0.0023636813898384	No	No
P56202	CTSW	10.2452054296996	7.643138905604449e-33	No	No
P56377	AP1S2	7.61318670044425	5.1005190630680295e-33	No	No
P56378	ATP5MJ	8.09935173636839	5.95057038744811e-34	No	No
P56385	ATP5ME	8.55652671300643	2.02080773644749e-28	No	No
P56537	EIF6	10.5076862037952	5.47376006695876e-40	No	No
P56556	NDUFA6	6.9272221648583	4.28707483503352e-31	No	No
P57088	TMEM33	2.95976538104085	1.76127792214493e-06	No	No
P57103	SLC8A3	2.99895123385553	1.70757890786728e-11	No	No
P57729	RAB38	6.85686231297038	8.42610140796933e-29	No	No
P57737	CORO7	8.35817935089236	4.526866185683931e-25	No	No
P57764	GSDMD	6.80038724789563	8.22277870033145e-26	No	No
P58107	EPPK1	6.56403262876488	8.46200505185733e-26	No	No
P58166	INHBE	4.22766618462298	3.81007811577584e-15	No	No
P58215	LOXL3	4.40597020528246	3.60209850781635e-15	No	No
P58335	ANTXR2	4.40809401953671	1.6043321946503502e-15	No	No
P58546	MTPN	4.5333353507978	1.28062106662646e-23	No	No
P59768	GNG2	6.21796070617445	5.77094449366422e-24	No	No
P59998	ARPC4	5.08051353856202	1.4693178245903e-25	No	No
P60033	CD81	5.02940225504236	7.58520671152527e-12	No	No
P60174	TPI1	3.72695185715799	3.28424436807079e-17	No	No
P60228	EIF3E	9.26139449297186	3.22917573280125e-27	No	No
P60468	SEC61B	8.46760850600688	5.49141444055178e-30	No	No
P60484	PTEN	3.97949716778665	4.18414681752368e-06	No	No
P60510	PPP4C	5.16592590514916	4.33076514563366e-26	No	No
P60520	GABARAPL2	5.82384218847629	2.79483096864555e-22	No	No
P60660	MYL6	7.61308924476732	2.02533908785821e-25	No	No
P60842	EIF4A1	3.80120364217431	1.00334534892007e-15	No	No
P60866	RPS20	9.0411407538512	1.840670947138e-29	No	No
P60900	PSMA6	8.24034505338726	1.11697652816452e-38	No	No
P60903	S100A10	5.94394441542521	1.8314748636927998e-19	No	No
P60953	CDC42	6.07335397094707	5.3056643210236e-27	No	No
P60981	DSTN	5.41268235386615	3.6010446956351903e-23	No	No
P60985	KRTDAP	3.47612335353028	2.41897480776417e-07	No	No
P61006	RAB8A	5.47844082237046	1.4783505167763e-29	No	No
P61009	SPCS3	9.30360638067527	1.46418068532725e-26	No	No
P61018	RAB4B	6.67798576259721	3.5783666894790297e-22	No	No
P61019	RAB2A	3.47861445832185	5.86859473372196e-20	No	No
P61020	RAB5B	8.99200805145545	1.02710756975496e-31	No	No
P61026	RAB10	12.6442698994013	8.60264887037778e-48	No	No
P61073	CXCR4	5.82277336542365	2.89321705873185e-24	No	No
P61081	UBE2M	7.27236525745802	1.08073890209997e-22	No	No
P61086	UBE2K	6.23603654174336	3.04867727594716e-19	No	No
P61106	RAB14	6.86283829031852	6.1656387281527e-29	No	No
P61158	ACTR3	6.64950536954365	9.766169815363441e-25	No	No
P61160	ACTR2	5.74976114320821	1.5298515593404e-25	No	No
P61163	ACTR1A	7.00790504815072	1.68400335314833e-28	No	No
P61201	COPS2	10.315602817937	3.85394024724721e-24	No	No
P61221	ABCE1	4.84883952032169	1.4489038165307098e-18	No	No
P61225	RAP2B	10.6173584343412	2.61546479724477e-38	No	No
P61247	RPS3A	7.14151529666744	5.47350396580513e-17	No	No
P61313	RPL15	7.92273506539604	1.19349357272636e-12	No	No
P61353	RPL27	5.56206503992075	4.67229812776405e-21	No	No
P61421	ATP6V0D1	7.91200485003902	3.00372107690995e-32	No	No
P61586	RHOA	9.38504860652528	1.66020672855317e-28	No	No
P61604	HSPE1	4.27112778966704	1.80331244758611e-16	No	No
