Protein_Group	Genes	Protein_Names	Ctrl_Piezo1_KO_YODA1-_Avg_Peptide_Count	Ctrl_Piezo1_KO_YODA1+_Avg_Peptide_Count	Piezo1_KO_YODA1-_Avg_Peptide_Count	Piezo1_KO_YODA1+_Avg_Peptide_Count	Ctrl_Piezo1_OE_YODA1-_Avg_Peptide_Count	Ctrl_Piezo1_OE_YODA1+_Avg_Peptide_Count	Piezo1_OE_YODA1-_Avg_Peptide_Count	Piezo1_OE_YODA1+_Avg_Peptide_Count	Species	Intensity_Ctrl_Piezo1_KO_YODA1-_BR1_TR1	Intensity_Ctrl_Piezo1_KO_YODA1+_BR1_TR1	Intensity_Ctrl_Piezo1_KO_YODA1-_BR2_TR1	Intensity_Ctrl_Piezo1_KO_YODA1+_BR2_TR1	Intensity_Ctrl_Piezo1_KO_YODA1-_BR3_TR1	Intensity_Ctrl_Piezo1_KO_YODA1+_BR3_TR1	Intensity_Ctrl_Piezo1_KO_YODA1-_BR4_TR1	Intensity_Ctrl_Piezo1_KO_YODA1+_BR4_TR1	Intensity_Piezo1_KO_YODA1-_BR1_TR1	Intensity_Piezo1_KO_YODA1+_BR1_TR1	Intensity_Piezo1_KO_YODA1-_BR2_TR1	Intensity_Piezo1_KO_YODA1+_BR2_TR1	Intensity_Piezo1_KO_YODA1-_BR3_TR1	Intensity_Piezo1_KO_YODA1+_BR3_TR1	Intensity_Piezo1_KO_YODA1-_BR4_TR1	Intensity_Piezo1_KO_YODA1+_BR4_TR1	Intensity_Piezo1_KO_YODA1-_BR5_TR1	Intensity_Piezo1_KO_YODA1+_BR5_TR1	Intensity_Ctrl_Piezo1_OE_YODA1-_BR1_TR1	Intensity_Ctrl_Piezo1_OE_YODA1+_BR1_TR1	Intensity_Ctrl_Piezo1_OE_YODA1-_BR2_TR1	Intensity_Ctrl_Piezo1_OE_YODA1+_BR2_TR1	Intensity_Ctrl_Piezo1_OE_YODA1-_BR3_TR1	Intensity_Ctrl_Piezo1_OE_YODA1+_BR3_TR1	Intensity_Ctrl_Piezo1_OE_YODA1-_BR4_TR1	Intensity_Ctrl_Piezo1_OE_YODA1+_BR4_TR1	Intensity_Piezo1_OE_YODA1-_BR1_TR1	Intensity_Piezo1_OE_YODA1+_BR1_TR1	Intensity_Piezo1_OE_YODA1-_BR2_TR1	Intensity_Piezo1_OE_YODA1+_BR2_TR1	Intensity_Piezo1_OE_YODA1-_BR3_TR1	Intensity_Piezo1_OE_YODA1+_BR3_TR1	Intensity_Piezo1_OE_YODA1-_BR4_TR1	Intensity_Piezo1_OE_YODA1+_BR4_TR1	Intensity_Ctrl_Piezo1_KO_YODA1-_BR1_TR2	Intensity_Ctrl_Piezo1_KO_YODA1+_BR1_TR2	Intensity_Ctrl_Piezo1_KO_YODA1-_BR2_TR2	Intensity_Ctrl_Piezo1_KO_YODA1+_BR2_TR2	Intensity_Ctrl_Piezo1_KO_YODA1-_BR3_TR2	Intensity_Ctrl_Piezo1_KO_YODA1+_BR3_TR2	Intensity_Ctrl_Piezo1_KO_YODA1-_BR4_TR2	Intensity_Ctrl_Piezo1_KO_YODA1+_BR4_TR2	Intensity_Piezo1_KO_YODA1-_BR1_TR2	Intensity_Piezo1_KO_YODA1+_BR1_TR2	Intensity_Piezo1_KO_YODA1-_BR2_TR2	Intensity_Piezo1_KO_YODA1+_BR2_TR2	Intensity_Piezo1_KO_YODA1-_BR3_TR2	Intensity_Piezo1_KO_YODA1+_BR3_TR2	Intensity_Piezo1_KO_YODA1-_BR4_TR2	Intensity_Piezo1_KO_YODA1+_BR4_TR2	Intensity_Piezo1_KO_YODA1-_BR5_TR2	Intensity_Piezo1_KO_YODA1+_BR5_TR2	Intensity_Ctrl_Piezo1_OE_YODA1-_BR1_TR2	Intensity_Ctrl_Piezo1_OE_YODA1+_BR1_TR2	Intensity_Ctrl_Piezo1_OE_YODA1-_BR2_TR2	Intensity_Ctrl_Piezo1_OE_YODA1+_BR2_TR2	Intensity_Ctrl_Piezo1_OE_YODA1-_BR3_TR2	Intensity_Ctrl_Piezo1_OE_YODA1+_BR3_TR2	Intensity_Ctrl_Piezo1_OE_YODA1-_BR4_TR2	Intensity_Ctrl_Piezo1_OE_YODA1+_BR4_TR2	Intensity_Piezo1_OE_YODA1-_BR1_TR2	Intensity_Piezo1_OE_YODA1+_BR1_TR2	Intensity_Piezo1_OE_YODA1-_BR2_TR2	Intensity_Piezo1_OE_YODA1+_BR2_TR2	Intensity_Piezo1_OE_YODA1-_BR3_TR2	Intensity_Piezo1_OE_YODA1+_BR3_TR2	Intensity_Piezo1_OE_YODA1-_BR4_TR2	Intensity_Piezo1_OE_YODA1+_BR4_TR2
Q9Y473	ZNF175	ZN175_HUMAN	2.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	HUMAN																	1431641.2									7358904.5					2062536.5			3205314.8		4920466.0					2068091.1	2321.573														8352415.5								3356352.2				
Q9Y478	PRKAB1	AAKB1_HUMAN	17.0	17.0	17.0	17.1	17.0	16.875	17.0	17.25	HUMAN	65300680.0	32161014.0	33224298.0	37945108.0	28094270.0	33955784.0	49358148.0	48179104.0	42092130.0	52953460.0	38905796.0	35004188.0	39867364.0	54909704.0	43057336.0	43479580.0	55067476.0	47352284.0	59002144.0	57050590.0	55012664.0	52310308.0	59213650.0	42747804.0	47865870.0	48902732.0	40538384.0	63394920.0	43494870.0	48863660.0	51817840.0	42061500.0	56163136.0	38490404.0	65988172.0	42176572.0	37326148.0	41669052.0	35510060.0	34311810.0	50705840.0	44351508.0	40300716.0	43589104.0	35012124.0	33606524.0	37546144.0	49361210.0	37520490.0	36719764.0	49707964.0	40751244.0	57154468.0	55149828.0	50799628.0	43963024.0	55592064.0	38878910.0	42130588.0	43449800.0	38714290.0	42015260.0	38148680.0	49724316.0	47334390.0	42560604.0	46455320.0	35341868.0
Q9Y483	MTF2	MTF2_HUMAN	28.0	30.625	29.9	30.4	29.25	30.5	29.5	29.875	HUMAN	41676010.0	42715000.0	27070022.0	58422776.0	24768570.0	58956976.0	34267156.0	40520824.0	50125904.0	65362188.0	63246496.0	59149416.0	40423710.0	40005628.0	46419064.0	66010056.0	53952590.0	73960880.0	45875744.0	47922080.0	39009880.0	68831560.0	40471844.0	67402440.0	39412956.0	42549104.0	35889028.0	65106860.0	52128276.0	40207748.0	63052110.0	50519052.0	50347564.0	65286920.0	29678372.0	69035350.0	26653160.0	44504656.0	41291932.0	59714320.0	46769750.0	51114984.0	47923920.0	52723788.0	49525876.0	57938076.0	28665420.0	49469040.0	51108132.0	53595388.0	55100470.0	41738744.0	34409730.0	56447588.0	51630210.0	64607910.0	46594812.0	63066770.0	54420680.0	70135520.0	39441900.0	43586384.0	46347090.0	35871080.0	38838496.0	44637380.0	49125756.0	48691804.0
Q9Y484	WDR45	WIPI4_HUMAN	9.625	9.25	10.3	10.1	9.75	9.875	9.375	10.25	HUMAN	7789634.5	4436583.5	4714529.5	6202440.0	3055648.2	5276797.5	6112568.5	7206779.5	6158695.0	7331680.0	6219364.0	5769323.5	7984133.5	14123668.0	8495823.0	8248904.5	11357433.0	8557294.0	8699735.0	12735857.0	7658329.0	11057558.0	8323768.5	6576074.0	5789519.5	7926721.5	7585301.0	14737004.0	8372109.5	11548349.0	8260739.0	7083233.5	6256984.0	9304889.0	7062996.5	5129869.0	6608763.5	7391156.0	5893779.0	6389370.0	7861354.0	7458699.5	7297598.5	7869260.0	6119423.5	5762811.5	6962635.5	11402561.0	10440183.0	8655200.0	9874175.0	7423270.5	8722220.0	10169002.0	8416477.0	10016782.0	8143163.5	6285404.0	5461971.5	6315662.0	4303652.0	5700966.5	7058923.0	8893651.0	7471887.5	5170635.0	6874385.0	6420338.5
Q9Y485	DMXL1	DMXL1_HUMAN	63.0	62.75	55.7	55.0	64.5	62.75	59.5	65.25	HUMAN	30385554.0	14366931.0	34787452.0	35976452.0	45310988.0	55532330.0	41304870.0	47443780.0	35827320.0	46616416.0	24296472.0	33342454.0	25460744.0	69230664.0	36556484.0	45942984.0	35196028.0	30253292.0	45230416.0	51084756.0	53293840.0	38556544.0	51462252.0	26868764.0	61932852.0	42699224.0	42310180.0	66100764.0	32070926.0	29891416.0	43685600.0	39757810.0	42234460.0	50417852.0	16113711.0	38995870.0	26773918.0	41002380.0	35286136.0	41398040.0	48505140.0	43515760.0	25042576.0	32312840.0	9889706.0	7827720.0	36951696.0	51336020.0	29308040.0	34548600.0	38360930.0	17598972.0	42836396.0	37526770.0	32829750.0	19401298.0	34774096.0	32779812.0	33494466.0	26609342.0	17273628.0	26954998.0	12848664.0	37403572.0	34247400.0	54433556.0	20353362.0	30256538.0
Q9Y487	ATP6V0A2	VPP2_HUMAN	27.5	28.125	28.7	29.1	29.0	28.75	28.125	28.75	HUMAN	97353060.0	99512376.0	85672540.0	123517790.0	86765880.0	137516660.0	119837250.0	123289550.0	126749220.0	148473550.0	138425740.0	148811470.0	119664424.0	151284380.0	119665050.0	163859230.0	151947140.0	169824620.0	119645176.0	150049860.0	132983310.0	172673360.0	124657880.0	169937090.0	129797620.0	147686750.0	108871250.0	212956240.0	124079060.0	143670450.0	129934160.0	124850270.0	117257320.0	141600910.0	95699820.0	142557650.0	102604850.0	123511030.0	112479160.0	129446400.0	115879420.0	114585370.0	127114616.0	132617930.0	138351740.0	138569780.0	120754776.0	142083300.0	118259700.0	151367460.0	132408230.0	152388740.0	131835944.0	143470540.0	130596150.0	168976540.0	121154984.0	151370320.0	122407970.0	136093710.0	114268616.0	131889550.0	114307064.0	145554660.0	124119940.0	129824570.0	118781220.0	137990740.0
Q9Y490	TLN1	TLN1_HUMAN	180.75	178.75	182.3	181.1	186.625	183.625	186.875	183.75	HUMAN	4630058000.0	2196484000.0	3245432800.0	3803127300.0	4353435000.0	4798158000.0	5128091600.0	5262845400.0	4124522800.0	4322756600.0	5448482000.0	5138140000.0	4005900000.0	5077842000.0	4343354000.0	3926888700.0	5458465000.0	4667106000.0	6904039400.0	7619114500.0	6450790400.0	6081600000.0	7816001500.0	5596051000.0	6230407000.0	6800075000.0	5209706500.0	8195746000.0	5662471700.0	6556785700.0	6523887000.0	5367890400.0	6673978400.0	5158473700.0	4722860500.0	3054695200.0	3627852300.0	3875590400.0	5211304000.0	4568868000.0	5006548500.0	4827196000.0	3752269600.0	3691265300.0	4943516700.0	4483233000.0	3696774700.0	4443715600.0	3820527000.0	3594238700.0	4699211000.0	3906794500.0	7277035500.0	7252008000.0	6653319000.0	5755471000.0	6978673000.0	4958358000.0	5691632600.0	5843461000.0	5205292000.0	5371095000.0	5231253000.0	6328884700.0	5879494700.0	5327145000.0	6163388000.0	4665563000.0
Q9Y496	KIF3A	KIF3A_HUMAN	34.75	33.0	34.8	34.2	38.625	36.375	37.125	36.625	HUMAN	29902206.0	15244454.0	14949704.0	20907496.0	17938192.0	19143194.0	24205672.0	23888904.0	16778490.0	20796120.0	19787976.0	16630671.0	23198782.0	28015614.0	23854750.0	22714706.0	30593984.0	19193220.0	38995856.0	36463452.0	34065320.0	28868054.0	40825844.0	23231920.0	33906404.0	34259316.0	25256454.0	50595268.0	34264730.0	33802180.0	30801356.0	28564872.0	36655750.0	24299986.0	30657020.0	17540660.0	21039922.0	22753390.0	22423988.0	15852331.0	27471980.0	26665724.0	22684046.0	19454772.0	15963630.0	17575378.0	20641760.0	29840682.0	23492102.0	18096504.0	29221034.0	16240825.0	35483060.0	37297824.0	31015878.0	25954692.0	32623424.0	28100430.0	30813128.0	33526696.0	28394196.0	28988898.0	29538980.0	33526124.0	31426912.0	26493520.0	37886140.0	19640356.0
Q9Y4A0	JRKL	JERKL_HUMAN	10.25	10.25	10.7	10.2	8.75	9.625	9.25	9.375	HUMAN	3020665.8	2168122.8	2849777.2	3944139.8	2654776.8	3835667.2	2372917.8	2589252.0	3929126.5	2782541.8	2904797.8	2435977.0	5811961.5	4918962.5	3850465.2	5519984.0	4365807.0	4944959.5	3064221.0	1098280.9	2703473.5	1897647.5	1534346.9	4271283.5	3059673.0	2756092.8	1666103.0	4002437.2	3037016.2	2445547.0	2286540.2	1467612.6	2416415.0	3855009.8	1727198.5	1034780.75	3061748.5	2649757.8	2108343.2	2811198.5	3379811.5	3354710.8	3747387.2	2904438.8	2011002.2	1149649.8	4393943.5	2868331.8	3045263.0	3565280.2	3436340.8	4620609.5	1823389.8	1919034.2	2057560.6	3654271.2	1319765.5	2707943.8	1695903.6	1664100.4	3058925.0	2227652.8	2442001.8	2204076.5	2502732.8	2393930.5	2617194.2	3144531.0
Q9Y4A5	TRRAP	TRRAP_HUMAN	235.375	237.75	244.9	245.9	239.0	241.25	239.0	237.875	HUMAN	480274750.0	453359070.0	422403700.0	494565100.0	472781950.0	647110900.0	598788900.0	539138750.0	653012540.0	651008200.0	676881660.0	660217660.0	638378240.0	636087100.0	634137200.0	791293440.0	743076540.0	774065400.0	546005400.0	590099100.0	601047200.0	756035840.0	572956160.0	741073700.0	578215500.0	546967700.0	546800000.0	839831040.0	598043000.0	653139840.0	655068540.0	535866400.0	587460100.0	632236800.0	490119400.0	626460160.0	486837150.0	502557380.0	600074430.0	621723400.0	594684100.0	517003070.0	625105540.0	569837630.0	632264060.0	604528000.0	597128500.0	585209660.0	585534660.0	728204740.0	649919040.0	676075970.0	556673340.0	556328900.0	598306370.0	690693060.0	527384640.0	678203140.0	550919940.0	486821860.0	521562660.0	553198140.0	530344400.0	590572000.0	584725300.0	530318530.0	537757100.0	603552100.0
Q9Y4A8	NFE2L3	NF2L3_HUMAN	4.0	5.875	4.8	6.3	4.5	5.5	4.625	5.5	HUMAN	545726.25	956810.94	147310.98	609651.9	71122.46	1030268.2	760325.56	865782.8	585656.8	1137477.5	1115207.9	1060489.5	565419.2	685505.5	188288.34	995318.75	313144.9	1496859.4	344344.62	1247726.9	309654.88	455073.84	94475.38	1434754.6	992905.8	1370208.4	685122.44	330865.34	903147.94	415642.25	15744.81	862685.75	426068.25	938325.56	342484.5	775203.1	187973.8	598470.56	452421.0	656020.6	280427.22	501090.38	432831.28	1628988.5	1170611.8	1375067.0	265025.22	322068.88	276359.28	320525.6	834244.3	353613.62	262786.03	183100.75	422151.0	345106.25	289354.28	409249.12	1077329.2	290062.4	1060029.0	617063.8	411712.0	1666476.0	174611.03	155332.3	808618.8	259616.5
Q9Y4B4	RAD54L2	ARIP4_HUMAN	35.125	35.5	30.0	34.4	39.75	37.0	36.875	40.375	HUMAN	46894612.0	134840270.0	8644183.0	5753357.5	5708591.5	11742114.0	10634692.0	13038941.0	6377556.5	14062883.0	5968431.0	8649116.0	5541775.0	5115401.5	7591452.0	9021059.0	8813111.0	19833798.0	13153241.0	13448116.0	8299540.0	11418997.0	14726297.0	5768403.5	13421614.0	15438969.0	7320084.0	19681118.0	4464608.0	10436605.0	41169584.0	16544059.0	17892076.0	16714358.0	53174650.0	8425410.0	7857033.5	9006667.0	5410097.0	4653375.0	10072016.0	14161228.0	6340049.5	12557638.0	6919813.5	7981616.0	6316593.0	4470485.0	5265207.5	10427245.0	5447496.5	4949270.5	13208370.0	9019400.0	13841210.0	10014317.0	6348606.5	8833391.0	20107184.0	10285353.0	8938970.0	10596193.0	8405382.0	16972132.0	11865075.0	15471565.0	7824747.5	14161296.0
Q9Y4B5	MTCL1	MTCL1_HUMAN	107.375	106.375	105.7	106.0	106.0	102.0	105.875	105.125	HUMAN	228192080.0	118578296.0	228477840.0	249887100.0	161893200.0	160899000.0	273258940.0	262228290.0	207955060.0	241082720.0	133525704.0	116073830.0	290322620.0	335376300.0	269607420.0	242157950.0	277756500.0	237068910.0	222730270.0	232019250.0	224268000.0	232267580.0	255082270.0	196204130.0	223197900.0	206866240.0	183204460.0	275600420.0	198873600.0	234953020.0	242241180.0	222062480.0	263333470.0	198617630.0	256608770.0	172287100.0	271566240.0	270110560.0	203745520.0	195460860.0	289548700.0	250735460.0	191297090.0	214420300.0	130203656.0	105761656.0	284853570.0	312130140.0	233497740.0	234037550.0	240348780.0	211683060.0	261607400.0	233816940.0	223770240.0	206360430.0	229926200.0	172749740.0	207550620.0	187410690.0	188066020.0	174143120.0	181256200.0	212101490.0	226304750.0	222947000.0	247606050.0	188974580.0
Q9Y4B6	DCAF1	DCAF1_HUMAN	61.25	62.0	59.4	59.6	61.875	60.125	59.25	60.375	HUMAN	157683310.0	92787960.0	96050080.0	115127910.0	85909380.0	113588800.0	142764320.0	134287180.0	103555350.0	144874130.0	96496910.0	93675490.0	114497550.0	149759490.0	85648370.0	118520760.0	128009620.0	128865180.0	138621870.0	133397704.0	131787496.0	113072260.0	144638670.0	107573800.0	145777020.0	118033570.0	68688180.0	177426940.0	91001350.0	143572220.0	166713060.0	140113330.0	158893220.0	124123210.0	147719360.0	133495450.0	112366456.0	110612460.0	105934800.0	103453990.0	151451230.0	121171910.0	91508670.0	123272420.0	79975416.0	71422856.0	112968650.0	135537600.0	73191490.0	92301150.0	114055896.0	101454870.0	140462540.0	124765520.0	151703580.0	101190920.0	126240780.0	98593840.0	131837370.0	103727200.0	80321350.0	123397180.0	82711610.0	129754056.0	139015070.0	136586500.0	138639460.0	113317570.0
Q9Y4C0	NRXN3	NRX3A_HUMAN	7.75	7.125	7.6	7.7	6.625	6.875	6.25	6.125	HUMAN	1725723.0	1430073.1	4694598.0	3204935.2	703385.75	855731.6	3279000.8	1640563.0	2245235.5	2189055.5	1079535.4	1088395.4	2305123.0	2236637.8	2426231.5	3177167.8	2604784.2	2689390.5	1234173.5	979430.8	1360515.0	1446915.6	1622733.5	1326186.1	1518317.9	1019420.4	903298.75	910322.4	1074495.5	502476.06	1501729.2	1190342.8	1353631.4	1359328.4	1831439.5	1680900.2	5669553.5	3302838.0	982338.8	1087418.2	3587470.5	1864120.8	2496732.5	1719664.2	1041350.94	1076398.1	2809210.5	1994264.6	2441308.0	3170420.0	2289846.8	2029379.6	1278288.6	1402086.1	1527513.0	1117824.9	1517265.2	1595026.2	1316246.6	990190.8	722598.75	746539.4	990755.8	1082621.2	1595565.5	1010672.5	1522169.0	1123541.8
Q9Y4C1	KDM3A	KDM3A_HUMAN	57.75	57.875	51.7	52.9	59.875	57.625	52.375	63.125	HUMAN	49719588.0	24273094.0	39518770.0	53993360.0	32080486.0	43851464.0	55054200.0	62513388.0	54134880.0	89186024.0	23425696.0	22271044.0	49818332.0	33254570.0	30868312.0	51198372.0	56966068.0	67753430.0	61319710.0	61745316.0	53765684.0	52022410.0	47179344.0	64552216.0	51682640.0	54803940.0	19294760.0	79735610.0	35259696.0	79523896.0	60832184.0	59241496.0	56812964.0	57711588.0	41864532.0	40061400.0	58190930.0	65621130.0	43093988.0	48347600.0	64904170.0	61348788.0	41290052.0	70798220.0	14614714.0	19187780.0	47988630.0	36761176.0	29206498.0	43027972.0	46832532.0	52477744.0	68447624.0	53000690.0	38631536.0	69973064.0	50088196.0	37508836.0	33529004.0	28067226.0	20719904.0	53874690.0	22154164.0	76150970.0	59174424.0	66695350.0	63193548.0	75856410.0
Q9Y4C2	TCAF1	TCAF1_HUMAN	34.75	33.0	34.6	34.2	35.0	34.125	35.0	33.875	HUMAN	91210770.0	34757148.0	44990988.0	43845580.0	51981652.0	46435864.0	76871970.0	54078264.0	68483930.0	76357976.0	41583130.0	32578324.0	85218150.0	93444100.0	75469680.0	77297040.0	85503540.0	75440936.0	84833900.0	75267780.0	81023800.0	56937944.0	86695670.0	49539250.0	70278670.0	55094812.0	50193940.0	69552536.0	52658430.0	56234750.0	111325280.0	69015250.0	108166616.0	64936810.0	92990560.0	52257710.0	55849340.0	52702536.0	61995630.0	45866716.0	75214540.0	59859676.0	61180804.0	69281096.0	38904740.0	30452858.0	76101220.0	86471460.0	74484060.0	72676020.0	88665096.0	65167732.0	88481910.0	68282570.0	78005080.0	53626684.0	82179290.0	50703100.0	71683590.0	51326536.0	53213640.0	47204660.0	50469988.0	52458210.0	103677910.0	67802136.0	103994120.0	63108980.0
Q9Y4C4	MFHAS1	MFHA1_HUMAN	27.875	27.75	25.4	25.9	25.125	25.625	25.0	26.25	HUMAN	18840776.0	9982532.0	19178560.0	19203786.0	17403184.0	23164032.0	24466596.0	28004576.0	18161870.0	24558220.0	20675604.0	19976360.0	16794584.0	24307730.0	23097398.0	26830240.0	26269990.0	23817102.0	22932580.0	28713332.0	22233166.0	28471446.0	23945168.0	16055317.0	21331998.0	26141892.0	20734728.0	30479334.0	20309418.0	25103008.0	25824972.0	23407154.0	28123048.0	28766142.0	17418972.0	5299685.5	21225748.0	20083108.0	25829104.0	26666100.0	24808946.0	23192786.0	16635928.0	21442258.0	13652071.0	25574084.0	17043212.0	25002414.0	23998598.0	26212972.0	21135350.0	21393006.0	29353570.0	32128780.0	21834822.0	28734396.0	22325636.0	21508270.0	22942918.0	4718462.0	19919450.0	19949998.0	17602350.0	21356332.0	25331852.0	25634834.0	24339282.0	18302492.0
Q9Y4C5	CHST2	CHST2_HUMAN	10.0	10.625	10.4	10.3	8.375	8.75	8.25	8.5	HUMAN	4820746.0	1104059.2	5922797.0	8496687.0	3785754.5	7207688.5	5768336.0	6917435.0	3218271.0	2972068.8	4647445.0	1330215.2	11596602.0	14070946.0	6645963.0	11482224.0	8940430.0	8995210.0	4355703.0	4069653.5	1687792.0	8096039.5	894142.0	5191826.0	2884842.0	2184799.5	914766.9	5842660.0	2914006.0	4581726.0	2072153.8	5847554.5	4960061.5	5641265.5	3303919.2	2022390.8	7744522.0	9735903.0	4108816.0	7008082.0	6165610.0	3357224.0	3614114.2	2576952.5	2359929.2	1137928.9	11580907.0	11505084.0	8517882.0	8764948.0	6945094.0	6188934.5	7304298.5	4872060.5	4288510.5	5054103.0	3151639.8	5975385.0	2583656.5	1295434.1	791620.8	407270.88	820149.9	4942128.0	5782087.0	2467122.0	4784754.5	2960386.5
Q9Y4C8	RBM19	RBM19_HUMAN	54.125	55.25	56.5	56.2	56.625	56.5	55.0	56.375	HUMAN	149678690.0	162368380.0	139590820.0	195995230.0	120379016.0	186705740.0	166250080.0	185272700.0	191330100.0	210022320.0	221754340.0	222640670.0	159317040.0	189599040.0	186018020.0	235301970.0	204288800.0	256810600.0	152748050.0	187738430.0	169580640.0	247796370.0	166691200.0	246039470.0	172191280.0	182010660.0	154719250.0	264492260.0	163979060.0	199392160.0	172075180.0	167440620.0	164363440.0	205379980.0	155246400.0	249065040.0	167912300.0	206552800.0	159361500.0	192047890.0	179655800.0	180284030.0	190905340.0	181302980.0	217943310.0	210639600.0	158646940.0	172867660.0	177454540.0	215686240.0	189957890.0	224334670.0	162085950.0	176166780.0	174599920.0	234637040.0	157577070.0	227930110.0	163915920.0	165010450.0	160328690.0	169163660.0	154617820.0	185907440.0	164452510.0	169589650.0	151158140.0	194637710.0
Q9Y4D1	DAAM1	DAAM1_HUMAN	48.375	47.0	49.3	48.4	50.875	49.5	46.875	44.75	HUMAN	150545500.0	126325830.0	185714420.0	150077070.0	178548210.0	228965740.0	214380830.0	227042200.0	207075660.0	204853820.0	148106340.0	207037800.0	177692880.0	160259250.0	220609070.0	222824420.0	218686020.0	212733310.0	203308720.0	182150300.0	220085800.0	209611920.0	232276780.0	207288580.0	197215980.0	155271870.0	141754600.0	107105290.0	148117040.0	143291780.0	220181490.0	172075760.0	225200820.0	167717220.0	107761570.0	166139400.0	232301260.0	166023780.0	229940430.0	284313120.0	190551950.0	169896270.0	180615620.0	194430860.0	163990290.0	188707100.0	167903300.0	181301170.0	260360960.0	273441100.0	230316060.0	215845680.0	197469300.0	163100110.0	151313360.0	150376930.0	209869950.0	232937820.0	187232960.0	218600240.0	109536984.0	74862776.0	164263310.0	109418240.0	208503820.0	162638750.0	218240770.0	167055420.0
Q9Y4D7	PLXND1	PLXD1_HUMAN	80.5	81.0	81.6	82.4	83.75	84.25	81.5	82.875	HUMAN	119924630.0	115481144.0	92808010.0	122771070.0	261881820.0	381209920.0	195174080.0	199209310.0	192680800.0	217148980.0	150152640.0	139969620.0	189228580.0	264116320.0	183929140.0	206222140.0	215261920.0	250232600.0	215802460.0	243135420.0	214342190.0	271069200.0	208903660.0	241144430.0	215805300.0	194325810.0	123890040.0	215544690.0	154565630.0	181323940.0	239674130.0	226849580.0	243371620.0	245015660.0	119984340.0	171564130.0	121451970.0	136053520.0	338910530.0	380881180.0	214784350.0	202511660.0	189762430.0	203008590.0	157743900.0	138545920.0	188922080.0	249897380.0	182335580.0	218119970.0	195448510.0	228473200.0	233583200.0	221733460.0	228283180.0	244500180.0	198552540.0	238667280.0	215781120.0	185455940.0	124940776.0	134817680.0	147678080.0	171260860.0	239464500.0	228028180.0	241828980.0	259338940.0
Q9Y4D8	HECTD4	HECD4_HUMAN	54.125	48.625	56.0	51.4	60.25	50.875	56.0	52.875	HUMAN	16850722.0	4322213.0	10365319.0	12067431.0	9379610.0	10895619.0	13985704.0	16551753.0	6556813.0	12825838.0	5434740.5	7066799.5	14393491.0	15954056.0	10298753.0	12892276.0	17349454.0	10222933.0	12816106.0	12911309.0	15017055.0	11578662.0	11600236.0	7802064.5	10716173.0	11868593.0	10133691.0	16053654.0	13391374.0	19972886.0	16129009.0	5878178.0	8775391.0	11713445.0	19054532.0	3618890.0	5169211.5	9212394.0	8780604.0	7384274.5	13958335.0	16655643.0	10581109.0	8179754.0	13880642.0	4455672.5	13386247.0	14573516.0	9094822.0	13034064.0	12484193.0	6884058.5	14595633.0	10960554.0	13762931.0	6879923.0	10186581.0	7120654.0	10818605.0	9747289.0	9791361.0	14201586.0	8421319.0	7554676.0	12033505.0	12313475.0	8205324.5	4089600.2
Q9Y4E1	WASHC2C	WAC2C_HUMAN	15.875	15.125	14.8	14.9	16.25	15.625	15.875	15.75	HUMAN	18470540.0	11451578.0	14491614.0	19486774.0	17160828.0	21287572.0	23531668.0	22424178.0	16746160.0	23825336.0	17069240.0	13534422.0	20639440.0	30659814.0	19482188.0	18068020.0	21742970.0	22284434.0	30674356.0	28357540.0	27240592.0	22704148.0	30995538.0	21907508.0	26831198.0	25948888.0	17994930.0	34116884.0	21051544.0	31274966.0	31159668.0	23232704.0	31453624.0	22384144.0	21386050.0	16087094.0	20051794.0	18406058.0	23678092.0	17604104.0	24565418.0	23799970.0	17219680.0	20037720.0	16325642.0	15095754.0	19721238.0	23542748.0	15177849.0	17789442.0	21046654.0	18999826.0	34405024.0	28969288.0	25721346.0	21539402.0	28350464.0	18584716.0	25804984.0	27326488.0	19495662.0	23929490.0	18478600.0	29105170.0	27330414.0	24796870.0	30226722.0	23257432.0
Q9Y4E5	ZNF451	ZN451_HUMAN	28.75	29.125	28.4	28.0	28.625	28.25	29.5	30.5	HUMAN	10093282.0	8229715.0	10966112.0	13633226.0	8265031.5	14445304.0	13283685.0	13398802.0	11695203.0	10637413.0	9657438.0	9752972.0	12653000.0	13609475.0	10509456.0	12883150.0	13456184.0	13264145.0	14102631.0	14176222.0	13072647.0	14295633.0	11050153.0	13566695.0	11804834.0	11933648.0	11894767.0	19110892.0	12176152.0	14867054.0	14478149.0	13099849.0	15229373.0	14002508.0	10474752.0	11237396.0	12493677.0	15129776.0	12134757.0	12917989.0	14186039.0	11332387.0	7806189.5	9212418.0	10638738.0	10549907.0	12819441.0	13832069.0	9387384.0	12240439.0	12238426.0	11824409.0	14743363.0	14083111.0	13850301.0	13233398.0	12233769.0	10861849.0	12822429.0	12530490.0	10067031.0	12961170.0	10732327.0	13394463.0	14373049.0	13240652.0	12281384.0	11924496.0
