term,fdr,Odds Ratio,Combined Score,Genes,description
Fc Epsilon Receptor (FCERI) Signaling,0.8053865,1.251943,1.035346,IGLV3-22;IGHE;IGHV3-9,Fc Epsilon Receptor (FCERI) Signaling
Intra-Golgi and Retrograde Golgi-to-ER Traffic,0.8053865,1.251943,1.035346,VTI1A;STX10;RAB33B,Intra-Golgi and Retrograde Golgi-to-ER Traffic
TBC RABGAPs,0.8053865,1.752406,1.424349,RAB33B,TBC RABGAPs
Transport of Small Molecules,0.8053865,1.130419,0.9089494,SLC14A1;CA1;NIPA1;LRRC8C;FTL;ADD2,Transport of Small Molecules
Nuclear Envelope Breakdown,0.8053865,1.702078,1.348251,VRK2,Nuclear Envelope Breakdown
Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF,0.8053865,1.702078,1.348251,BRAF,Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF
Signaling by RAS Mutants,0.8053865,1.702078,1.348251,BRAF,Signaling by RAS Mutants
Signaling by Moderate Kinase Activity BRAF Mutants,0.8053865,1.702078,1.348251,BRAF,Signaling by Moderate Kinase Activity BRAF Mutants
Signaling Downstream of RAS Mutants,0.8053865,1.702078,1.348251,BRAF,Signaling Downstream of RAS Mutants
Generic Transcription Pathway,0.8053865,1.119286,0.8779486,IGFBP1;STK11;CDC27;TXNIP;MTOR;HDAC7,Generic Transcription Pathway
"Nucleotide-binding Domain, Leucine Rich Repeat Containing Receptor (NLR) Signaling Pathways",0.8053865,1.654545,1.277632,TXNIP,"Nucleotide-binding Domain, Leucine Rich Repeat Containing Receptor (NLR) Signaling Pathways"
Nucleotide Excision Repair,0.8053865,1.609582,1.211981,CUL4B,Nucleotide Excision Repair
Peroxisomal Protein Import,0.8053865,1.609582,1.211981,NUDT19,Peroxisomal Protein Import
Synthesis of PIPs at the Plasma Membrane,0.8053865,1.609582,1.211981,PI4K2B,Synthesis of PIPs at the Plasma Membrane
Deadenylation-dependent mRNA Decay,0.8053865,1.566986,1.150845,EXOSC8,Deadenylation-dependent mRNA Decay
Signaling by FGFR,0.8053865,1.566986,1.150845,BRAF,Signaling by FGFR
Gene Silencing by RNA,0.8053865,1.566986,1.150845,IPO8,Gene Silencing by RNA
G Alpha (12 13) Signalling Events,0.8053865,1.526573,1.093823,AKAP13,G Alpha (12 13) Signalling Events
"Gamma Carboxylation, Hypusinylation, Hydroxylation, and Arylsulfatase Activation",0.8053865,1.526573,1.093823,JMJD6,"Gamma Carboxylation, Hypusinylation, Hydroxylation, and Arylsulfatase Activation"
