"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:1904294","GO:1904294",121,"GO:1903071",0.624769982594705,15,"positive regulation of ERAD pathway","positive regulation of ER-associated ubiquitin-dependent protein catabolic process",0.772785388127854,0.269875,0.96
"GO:0045717","GO:0045717",112,"GO:0050810",0.624769982594705,26,"negative regulation of fatty acid biosynthetic process","regulation of steroid biosynthetic process",0.852173515981735,0.266875,0.8
"GO:0046503","GO:0046503",46,"GO:0046464",0.624769982594705,65,"glycerolipid catabolic process","acylglycerol catabolic process",0.922014611872146,0.264333333333333,0.962
"GO:0030038","GO:0030038",163,"GO:0030038",0.624769982594705,110,"contractile actin filament bundle assembly","contractile actin filament bundle assembly",0.962768949771689,0.260888888888889,0
"GO:0043149","GO:0043149",163,"GO:0030038",0.624769982594705,110,"stress fiber assembly","contractile actin filament bundle assembly",0.96217899543379,0.210888888888889,0.999
"GO:0006308","GO:0006308",107,"GO:0016078",0.610555524623919,32,"DNA catabolic process","tRNA catabolic process",0.929694063926941,0.597333333333333,0.572
"GO:0030101","GO:0030101",127,"GO:0001779",0.610555524623919,99,"natural killer cell activation","natural killer cell differentiation",0.923799086757991,0.546,0.908
"GO:0035458","GO:0035458",16,"GO:0019221",0.610555524623919,27,"cellular response to interferon-beta","cytokine-mediated signaling pathway",0.921972602739726,0.412,0.668
"GO:0071276","GO:0071276",160,"GO:0046686",0.610555524623919,37,"cellular response to cadmium ion","response to cadmium ion",0.9241899543379,0.384,0.974
"GO:1905562","GO:1905562",166,"GO:1905562",0.610555524623919,52,"regulation of vascular endothelial cell proliferation","regulation of vascular endothelial cell proliferation",0.926264840182648,0.38125,0
"GO:0043552","GO:0043552",98,"GO:0043407",0.610555524623919,21,"positive regulation of phosphatidylinositol 3-kinase activity","negative regulation of MAP kinase activity",0.83696803652968,0.3689,0.622
"GO:0006305","GO:0006305",125,"GO:0044030",0.610555524623919,50,"DNA alkylation","regulation of DNA methylation",0.923419178082192,0.355,0.935
"GO:0050650","GO:0050650",151,"GO:0030206",0.610555524623919,24,"chondroitin sulfate proteoglycan biosynthetic process","chondroitin sulfate biosynthetic process",0.923386301369863,0.351,0.977
"GO:0014910","GO:0014910",113,"GO:0014909",0.610555524623919,89,"regulation of smooth muscle cell migration","smooth muscle cell migration",0.92427397260274,0.350666666666667,0.99
"GO:0006940","GO:0006940",69,"GO:0051931",0.610555524623919,61,"regulation of smooth muscle contraction","regulation of sensory perception",0.892799086757991,0.338222222222222,0.592
"GO:0010001","GO:0010001",76,"GO:0048712",0.610555524623919,252,"glial cell differentiation","negative regulation of astrocyte differentiation",0.902778082191781,0.3372,0.794
"GO:1903894","GO:1903894",121,"GO:1903071",0.610555524623919,14,"regulation of IRE1-mediated unfolded protein response","positive regulation of ER-associated ubiquitin-dependent protein catabolic process",0.852948858447489,0.334875,0.751
"GO:0060759","GO:0060759",16,"GO:0019221",0.610555524623919,183,"regulation of response to cytokine stimulus","cytokine-mediated signaling pathway",0.867398173515982,0.332055555555556,0.762
"GO:0071417","GO:0071417",51,"GO:0042220",0.610555524623919,654,"cellular response to organonitrogen compound","response to cocaine",0.892177168949772,0.315,0.679
"GO:1904427","GO:1904427",42,"GO:0090279",0.610555524623919,84,"positive regulation of calcium ion transmembrane transport","regulation of calcium ion import",0.87186301369863,0.294769230769231,0.749
"GO:0034143","GO:0034143",85,"GO:0034136",0.610555524623919,31,"regulation of toll-like receptor 4 signaling pathway","negative regulation of toll-like receptor 2 signaling pathway",0.814728767123288,0.288888888888889,0.792
"GO:0003197","GO:0003197",52,"GO:0010719",0.610555524623919,52,"endocardial cushion development","negative regulation of epithelial to mesenchymal transition",0.912683105022831,0.283444444444444,0.72
"GO:0042130","GO:0042130",32,"GO:0042127",0.610555524623919,72,"negative regulation of T cell proliferation","regulation of cell population proliferation",0.816688584474886,0.278,0.646
"GO:0009966","GO:0009966",22,"GO:1902533",0.610555524623919,3094,"regulation of signal transduction","positive regulation of intracellular signal transduction",0.81391598173516,0.278,0.792
"GO:0050868","GO:0050868",37,"GO:0045589",0.610555524623919,133,"negative regulation of T cell activation","regulation of regulatory T cell differentiation",0.819629223744292,0.276894736842105,0.724
"GO:0045922","GO:0045922",112,"GO:0050810",0.610555524623919,42,"negative regulation of fatty acid metabolic process","regulation of steroid biosynthetic process",0.851182648401826,0.265625,0.735
"GO:0010830","GO:0010830",84,"GO:1905064",0.610555524623919,47,"regulation of myotube differentiation","negative regulation of vascular associated smooth muscle cell differentiation",0.876944292237443,0.244727272727273,0.767
"GO:0043405","GO:0043405",101,"GO:0071902",0.610555524623919,142,"regulation of MAP kinase activity","positive regulation of protein serine/threonine kinase activity",0.837626484018265,0.240466666666667,0.89
"GO:0001885","GO:0001885",148,"GO:0002064",0.610555524623919,64,"endothelial cell development","epithelial cell development",0.920454794520548,0.238166666666667,0.916
"GO:0071219","GO:0071219",162,"GO:0031663",0.610555524623919,239,"cellular response to molecule of bacterial origin","lipopolysaccharide-mediated signaling pathway",0.902322374429224,0.233,0.887
