Protein_Group	Genes	SAX_vs_RAW_logFC	SAX_vs_RAW_pval	Removed?	Contaminant?
Q91W52	Tmem19	5.22002292954853	8.39793067380761e-17	No	No
Q91W53	Golga7	6.99581972646128	1.40678779207947e-08	No	No
Q91W67	Ubl7	2.19273137588194	0.0001667223193637	No	No
Q91W78	Usb1	0.993733735886282	2.09579603523291e-05	No	No
Q91W86	Vps11	3.72175037015686	0.0002404903385406	No	No
Q91W89	Man2c1	5.4384480156885	2.81515531099671e-05	No	No
Q91W90	Txndc5	5.35342357490215	3.41745942315918e-13	No	No
Q91WA6	Sharpin	6.28072742577604	2.9301774216960903e-20	No	No
Q91WA9	Abcg4	2.08268709993848	2.34507300679956e-09	No	No
Q91WB4	Plekhf2	5.27318683092039	2.27858286368664e-08	No	No
Q91WB5	Scgb1b27	2.62401831760725	1.85465737306781e-07	No	No
Q91WC0	Setd3	2.61481798481594	1.9403947243501102e-10	No	No
Q91WC9	Daglb	3.4989396645089	1.18692253150704e-13	No	No
Q91WE1	Snx15	4.61950155977427	2.7612911012267603e-10	No	No
Q91WE4	gene	5.47280575028452	2.49611653307227e-18	No	No
Q91WG2	Rabep2	4.59908115850842	8.11001936635696e-14	No	No
Q91WG4	Elp2	8.0423202121841	1.43344448942722e-20	No	No
Q91WG7	Dgkg	6.67511481122852	5.368323368838859e-11	No	No
Q91WI7	Itfg2	2.23654132795537	1.3387916759840101e-09	No	No
Q91WK0	Lrrfip2	6.69520303943167	1.01924893036377e-10	No	No
Q91WK2	Eif3h	7.04780033511993	1.33521540072992e-13	No	No
Q91WP0	Masp2	2.48534354474361	6.38542367779383e-09	No	No
Q91WQ3	Yars1	3.15259220991568	0.0044894618064789	No	No
Q91WR6	Ginm1	3.80756133589711	1.42761787106747e-06	No	No
Q91WS0	Cisd1	5.62877663866966	7.43441363638402e-13	No	No
Q91WU5	As3mt	6.36037197466478	3.10524320344689e-13	No	No
Q91WV0	Dr1	7.87917764557772	3.94648093142725e-22	No	No
Q91WZ8	Dtnbp1	5.21728228199184	3.93611589031249e-05	No	No
Q91X17	Umod	2.15790526248101	5.04433456371756e-07	No	No
Q91X51	Gorasp1	6.43165311508652	9.64513756767994e-11	No	No
Q91X78	Erlin1	6.68303182795561	5.44519499855254e-06	No	No
Q91XA2	Golm1	4.45022692108239	2.1359033922946298e-12	No	No
Q91XD6	Vps36	3.7086755169207	2.59305739152706e-08	No	No
Q91XD7	Creld1	7.38302005729852	4.95581533952269e-21	No	No
Q91XE9	Creb3l3	2.1530621234723	0.0038678109266196	No	No
Q91XQ5	Chst15	3.54495597475583	6.396311475053471e-09	No	No
Q91XU3	Pip4k2c	3.03171256036733	4.68253829199941e-07	No	No
Q91XV3	Basp1	4.87783137662393	6.4032265517443995e-12	No	No
Q91XW9	Pcdhgc5	7.32210531699205	2.5727288815230297e-13	No	No
Q91XX1	Pcdhgc3	5.73575279092514	2.58414207093307e-12	No	No
Q91XX4	Pcdhgb6	3.76684721854055	3.9510952958745403e-10	No	No
Q91XX6	Pcdhgb4	5.85290927070453	6.14745351394579e-10	No	No
Q91XX7	Pcdhgb2	8.66135557135876	5.67150807397193e-14	No	No
Q91XX9	Pcdhga9	1.57837739383244	2.92579544968454e-07	No	No
Q91XY2	Pcdhga6	6.83719726994669	1.1521463553501699e-11	No	No
Q91XY4	Pcdhga4	15.0163189437675	2.27257888675297e-21	No	No
Q91XY7	Pcdhga12	1.71435312788755	0.0066079152634046	No	No
Q91XY9	Pcdhga10	3.00578156878019	2.8015609734716303e-09	No	No
Q91Y07	Pcdhb12	6.21455590128405	6.77801188109843e-16	No	No
Q91Y09	Pcdhac2	2.88891544226519	4.04316425215896e-11	No	No
Q91Y74	St3gal4	1.9525333626546	0.0063544581220734	No	No
Q91YD3	Dcp1a	3.73075463800042	5.02012283893801e-06	No	No
Q91YD9	Wasl	3.34580155918922	0.000111578947596	No	No
Q91YH5	Atl3	6.05551179415681	1.3586989217734898e-11	No	No
Q91YI4	Arrb2	3.15927727587149	0.0012821813972503	No	No
Q91YJ2	Snx4	6.80985636815705	1.70840052710723e-17	No	No
Q91YL2	Rnf126	6.78285704890714	1.55700087803128e-17	No	No
Q91YN9	Bag2	4.78503201388654	6.07460497033027e-09	No	No
Q91YQ1	Rab29	5.46525401304234	3.9459133586498e-17	No	No
Q91YQ5	Rpn1	6.55062309338411	4.0448278390230603e-10	No	No
Q91YR1	Twf1	5.86991771846892	0.0009513886185053	No	No
Q91YS8	Camk1	5.19713093325843	2.42234000837274e-09	No	No
Q91YT0	Ndufv1	7.56895250396606	1.0619827927080902e-09	No	No
Q91YW3	Dnajc3	4.48486123425139	4.85982169291244e-07	No	No
Q91YX0	Themis2	1.89257618358415	0.0019151993170481	No	No
Q91Z38	Ttc1	4.75879448330676	9.727933924090041e-19	No	No
Q91Z40	Gbp7	1.686634762397	0.0005059372955628	No	No
Q91Z67	Srgap2	7.1063429721605	8.47003315874229e-22	No	No
Q91Z96	Bmp2k	7.63956661492108	3.43565975359579e-12	No	No
Q91ZA3	Pcca	4.255962334151	7.23785375688645e-07	No	No
Q91ZR1	Rab4b	5.82882261360708	2.59733366924707e-08	No	No
Q91ZR2	Snx18	2.6646535702828	7.885120577523209e-11	No	No
Q91ZV0	Mia2	4.20345522063501	2.7400563649159e-06	No	No
Q91ZV7	Plxdc1	6.4853067918656	1.11319034767648e-08	No	No
Q91ZX7	Lrp1	2.99486354483748	2.78443522465618e-08	No	No
Q920B0	Frmd4b	5.210607723769	1.7757085944642198e-11	No	No
Q920C1	Chrdl1	2.31626383520698	3.7156192208391595e-11	No	No
Q920E5	Fdps	5.4624744993955	0.0023695781719502	No	No
Q920Q4	Vps16	2.38232395248726	2.27540227611163e-12	No	No
Q921C5	Bicd2	4.17284124678309	2.19484099455625e-09	No	No
Q921E2	Rab31	1.16668769834488	0.0010288292795477	No	No
Q921F2	Tardbp	4.71324556532046	6.050612561802e-10	No	No
Q921G6	Lrch4	5.8614218511665	8.18370671965093e-08	No	No
Q921G7	Etfdh	11.4171353543389	2.05824432401335e-10	No	No
Q921H8	Acaa1a	5.20900692496392	5.25937974685271e-14	No	No
Q921I2	Klhdc4	2.76799223519327	4.68590021578903e-06	No	No
Q921J2	Rheb	3.85378926105554	1.71686218626094e-08	No	No
Q921L3	Tmco1	1.61715512047795	1.20216441062028e-06	No	No
Q921M3	Sf3b3	4.52254882870766	4.47225906357711e-08	No	No
Q921M4	Golga2	6.50726280056743	2.16184254833136e-10	No	No
Q921T2	Tor1aip1	2.0403474875631	1.74229859854217e-06	No	No
Q921U8	Smtn	6.32655663170819	3.07952645915317e-10	No	No
Q921W0	Chmp1a	5.65129417243698	4.30249582319749e-10	No	No
Q921X9	Pdia5	3.85742538562328	1.09007001059945e-13	No	No
Q922D4	Ppp6r3	6.04528391571176	1.82617477737271e-08	No	No
Q922E4	Pcyt2	3.38012006946753	4.92074561002481e-14	No	No
Q922F4	Tubb6	4.17205652541342	1.3772825964206501e-09	No	No
Q922J3	Clip1	7.06495935705864	3.21545032257019e-16	No	No
Q922J6	Tspan2	6.50106301079378	7.26057567071992e-19	No	No
Q922M3	Kctd10	2.2114278715416	2.0090983782434e-06	No	No
Q922Q1	Mtarc2	7.81231501237803	1.00706491636774e-12	No	No
Q922Q4	Pycr2	6.3464586840869	1.85188756955622e-06	No	No
Q922Q6	Abhd14a	11.227183960384	1.77631221840353e-20	No	No
Q922Q8	Lrrc59	6.93497799902663	7.71116503517468e-10	No	No
Q922R8	Pdia6	5.28416702197044	2.7689351049977797e-12	No	No
Q922S8	Kif2c	0.88956099685473	1.7934639870678e-05	No	No
Q922Y1	Ubxn1	6.6701084225859	4.37344252525221e-08	No	No
Q923D4	Sf3b5	5.84581976624355	4.36498246276484e-14	No	No
Q923D5	Wbp11	1.94599654960997	0.0001656437198329	No	No
Q923G2	Polr2h	4.0802245745241	1.47396210408092e-15	No	No
Q923S9	Rab30	3.88947949045699	1.15410116359041e-06	No	No
Q923T9	Camk2g	6.62030939395039	1.8754199721874601e-10	No	No
Q923U0	Tom1l1	2.88492355985082	2.60747586182035e-07	No	No
Q923X1	Adgrl4	2.3444112175885	8.56721784043733e-07	No	No
Q924C1	Xpo5	4.02312574981905	1.0639127070747199e-11	No	No
Q924X6	Lrp8	1.22417351674124	8.23830933980677e-06	No	No
Q925F2	Esam	4.32811357674268	3.70082696985227e-12	No	No
Q925I1	Atad3	5.89385062302905	1.72634549024646e-10	No	No
Q925I7	Pdgfd	7.35489811543309	4.1412877051275197e-11	No	No
Q925P2	Ceacam2	6.9819218464631	4.61636447659416e-20	No	No
Q99J31	Ophn1	6.72117929672127	2.7817963527223197e-12	No	No
Q99J45	Nrbp1	4.31147423099897	2.2498256397797997e-12	No	No
Q99J56	Derl1	1.28602668665662	4.947361572544e-05	No	No
Q99J83	Atg5	6.69716405776323	4.05158412361655e-07	No	No
Q99J93	Ifitm2	3.65012580986467	6.040338979557451e-09	No	No
Q99JB2	Stoml2	9.56888151270645	1.1597154433434e-15	No	No
Q99JB8	Pacsin3	0.905411705614483	0.0023939896528425	No	No
Q99JI4	Psmd6	3.73384043828988	1.02969708281567e-06	No	No
Q99JI6	Rap1b	3.13134608979244	4.45413391218691e-10	No	No
Q99JP6	Homer3	7.44054132529165	2.32888702605275e-10	No	No
Q99JR1	Sfxn1	5.00807030952862	3.0169326208399e-09	No	No
Q99JR6	Nmnat3	2.93545900223121	3.74324343688815e-06	No	No
Q99JT2	Stk26	3.06897227326164	6.9038075792019e-10	No	No
Q99JW4	Lims1	3.01931871105649	4.67363324492692e-05	No	No
Q99JX3	Gorasp2	3.12665287436499	1.82175466692984e-05	No	No
Q99JY0	Hadhb	6.37267242704553	1.18507844992118e-10	No	No
Q99JY3	Gimap4	2.51769703392374	7.3337780627315e-05	No	No
Q99JY8	Plpp3	2.28204053858239	8.318603623937261e-09	No	No
Q99JY9	Actr3	2.22202040199755	0.0002041789751314	No	No
Q99K10	Nlgn1	4.48990991183659	6.11178292603154e-16	No	No
Q99K23	Ufsp2	2.88970968623934	1.2520852093883e-06	No	No
Q99K41	Emilin1	4.24943832890485	1.28801111454448e-07	No	No
Q99K51	Pls3	5.48296052855768	2.97259599761906e-06	No	No
Q99K70	Rragc	3.90604788050423	3.07363193257128e-07	No	No
Q99K82	Smox	4.56456901615944	3.27674681958573e-08	No	No
Q99K90	Tab2	2.74226507947049	2.9640319778744103e-10	No	No
Q99KD5	Unc45a	3.81973843946458	0.0009624125468832	No	No
Q99KE1	Me2	4.39917141276154	8.4803966282179e-07	No	No
Q99KF1	Tmed9	4.51664546856729	3.2096028635362402e-09	No	No
Q99KG5	Lsr	4.35156644201992	5.01733531800073e-09	No	No
Q99KG7	Hps4	4.9734638931857	3.1872585240110904e-17	No	No
Q99KH8	Stk24	6.12975186445931	4.01078616573128e-13	No	No
Q99KI0	Aco2	4.94683746879021	1.5791513781788e-09	No	No
Q99KI3	Emc3	6.94005435614543	1.32865224615432e-17	No	No
Q99KJ8	Dctn2	6.38100377797675	1.33613860551687e-15	No	No
Q99KK7	Dpp3	3.23941641878081	0.0046181989757341	No	No
Q99KK9	Hars2	5.21088853933631	5.57807067430944e-08	No	No
Q99KL7	Rab28	4.93336084911982	2.16419821149164e-09	No	No
Q99KN2	Ciao1	5.35672730528979	4.81100530025766e-14	No	No
Q99KN9	Clint1	4.86754875571876	2.61047711877259e-08	No	No
Q99KP6	Prpf19	2.98545108338367	5.75379246755055e-14	No	No
Q99KR7	Ppif	11.8501716625925	8.57164407483548e-21	No	No
Q99KV1	Dnajb11	8.16359857208818	2.1027944744779797e-11	No	No
Q99KW3	Triobp	5.09624780046147	1.45313048077597e-06	No	No
Q99KY4	Gak	8.23263115951863	5.3801196402645004e-11	No	No
Q99L04	Dhrs1	2.56503392774692	1.3605432782033801e-09	No	No
Q99L13	Hibadh	5.79089914194372	1.30167187685992e-13	No	No
Q99L27	Gmpr2	1.49950821733547	0.0016383321932887	No	No
Q99L43	Cds2	7.82377678511376	3.3140814415261697e-13	No	No
Q99L45	Eif2s2	7.43388794758815	7.596098960582341e-14	No	No
Q99L47	St13	4.3282856265484	2.0032135390817102e-10	No	No
Q99L85	Elp5	6.79749577942181	2.32477978934511e-18	No	No
Q99LB2	Dhrs4	6.10541644888487	7.5811413799071e-07	No	No
Q99LB6	Mat2b	3.4252112813109	5.29369309394196e-06	No	No
Q99LC3	Ndufa10	8.8838445453143	7.2849161613939e-17	No	No
Q99LC5	Etfa	5.74621620699996	8.07750481843005e-10	No	No
Q99LC8	Eif2b1	5.7756622254366	3.17777443036569e-16	No	No
Q99LD4	Gps1	2.62033226251036	4.78429632340415e-05	No	No
Q99LD8	Ddah2	2.71177357785401	1.5940666769367202e-09	No	No
Q99LD9	Eif2b2	6.32728067192921	9.22677574776598e-16	No	No
Q99LF4	Rtcb	9.35353602239	2.00041746528419e-14	No	No
Q99LI2	Clcc1	3.38183960599517	8.17156908840669e-05	No	No
Q99LI8	Hgs	4.72632037703668	4.59947641862819e-06	No	No
Q99LL3	Chst12	2.28592027340958	7.96786210503983e-05	No	No
Q99LL5	Pwp1	6.44520049151294	4.64639299597102e-14	No	No
Q99LM2	Cdk5rap3	4.24073024086373	3.21614250295146e-08	No	No
Q99LM3	Smtnl1	4.73787277146994	1.71568176076775e-17	No	No
Q99LP6	Grpel1	5.97607976070427	7.94503395766967e-06	No	No
Q99LR1	Abhd12	4.86995610206825	5.07972402165852e-12	No	No
Q99LT0	Dpy30	3.89539454061255	8.491735044293541e-15	No	No
Q99LY9	Ndufs5	3.33853232838215	3.86826327845957e-10	No	No
Q99M15	Pstpip2	4.52948904536042	0.0002561269856967	No	No
Q99M31	Hspa14	4.66082990071116	8.9742051947182e-07	No	No
Q99M51	Nck1	2.87034879763272	1.35198949643135e-08	No	No
Q99MD9	Nasp	5.6364495243431	6.85572707994364e-16	No	No
Q99MI1	Erc1	1.74074966702154	0.0013683719130931	No	No
Q99MI6;Q8BWF2	Gimap3;Gimap5	1.60461728072486	2.00091857160535e-07	No	No
Q99MK8	Grk2	2.59005143510446	2.0633337391490003e-11	No	No
Q99MN1	Kars1	5.65689412560981	1.2387670289862102e-09	No	No
Q99MN9	Pccb	3.83530887432432	1.91127592568799e-06	No	No
Q99MP8	Brap	4.00405146795503	1.88048649110113e-08	No	No
Q99MQ4	Aspn	1.66638938927289	2.84127941684655e-06	No	No
Q99MR6	Srrt	9.02666824655743	1.75082165770841e-21	No	No
Q99MR8	Mccc1	4.27957567230523	1.97789421435698e-11	No	No
Q99MS7	Ehbp1l1	9.03801044522585	3.12466076413125e-16	No	No
Q99MZ7	Pecr	6.47100296915103	0.0004119713810882	No	No
Q99N28	Cadm3	4.35374514593538	2.01677561816447e-06	No	No
Q99N75	Sval2	4.35526490063473	2.06570418245593e-10	No	No
Q99NH8	Trem2	7.86908403558309	8.67116714510169e-17	No	No
Q99P58	Rab27b	6.48710390476633	1.97879566674306e-09	No	No
Q99P72	Rtn4	6.14618077724862	2.2928157043565e-11	No	No
Q99P91	Gpnmb	6.24469471555821	6.09036298447134e-07	No	No
Q99PD7	Slc24a3	4.92822008054476	1.90738636568408e-14	No	No
Q99PG2	Ogfr	4.72825534907874	2.55730134864469e-07	No	No
Q99PG4	Rgs18	5.13407462700194	1.2144742578263e-07	No	No
Q99PI5	Lpin2	5.61898454190839	3.4672261059733104e-15	No	No
Q99PJ0	Ntm	2.01091025824366	1.04034993721428e-06	No	No
Q99PL5	Rrbp1	7.37585456604591	6.905427409688049e-11	No	No
Q99PL6	Ubxn6	4.78701062668965	1.52734984089283e-15	No	No
Q99PT1	Arhgdia	1.20863886390421	0.0065232766726628	No	No
Q99PV0	Prpf8	5.88479061168806	6.9392593297449e-18	No	No
Q9CPP6	Ndufa5	7.81360428121083	2.73560677999524e-20	No	No
Q9CPQ1	Cox6c	6.07640261783975	1.59058045007923e-13	No	No
Q9CPQ3	Tomm22	8.16288919972925	6.05344158132327e-19	No	No
Q9CPQ8	Atp5mg	8.32625752192458	4.01559605696184e-19	No	No
Q9CPR4	Rpl17	2.65239086721362	4.31580080149953e-08	No	No
Q9CPR7	Sike1	5.80814327783529	1.9115854273515103e-15	No	No
Q9CPT4	Mydgf	7.10357680005768	8.32183111191568e-08	No	No
Q9CPV9	P2ry12	6.23946175862293	6.00280722550545e-21	No	No
Q9CPX6	Atg3	5.75684785911825	3.9094084556680005e-11	No	No
Q9CQ00	Dmac1	6.95120245409013	3.2726067600945e-20	No	No
Q9CQ10	Chmp3	3.80965394422973	4.64577690406888e-10	No	No
Q9CQ19	Myl9	4.64004134439153	3.9455916817647e-12	No	No
Q9CQ22	Lamtor1	5.15712651366801	2.17443752468106e-09	No	No
Q9CQ48	Nudcd2	2.6922286980434	2.75070112532271e-05	No	No
Q9CQ54	Ndufc2	8.49466604547609	5.09312993196061e-18	No	No
Q9CQ62	Decr1	3.96187431524	3.4030561424036e-11	No	No
Q9CQ69	Uqcrq	8.44742526342853	2.76585794757622e-12	No	No
Q9CQ75	Ndufa2	6.71238581650171	3.68422932345554e-12	No	No
Q9CQ80	Vps25	3.75317987536313	5.83104007310717e-08	No	No
Q9CQ89	Cuta	0.67692457448333	0.0062937921696837	No	No
Q9CQ91	Ndufa3	6.02290744314685	4.7048750539260895e-18	No	No
Q9CQ92	Fis1	4.4506502235514	5.53017501288914e-08	No	No
Q9CQA1	Trappc5	3.42839216813295	2.77517534836392e-12	No	No
Q9CQA3	Sdhb	4.6536359783419	5.69375521166187e-09	No	No
Q9CQB5	Cisd2	6.54328278665853	3.18564135616309e-16	No	No
Q9CQC6	Bzw1	5.59765617055142	2.7307887518670002e-11	No	No
Q9CQC7	Ndufb4	6.72539112548616	4.92240101537294e-17	No	No
Q9CQC9	Sar1b	3.42876954491222	3.99305383527721e-07	No	No
Q9CQD1	Rab5a	2.81979727659343	4.26002012857995e-05	No	No
Q9CQE1	Nipsnap3b	5.95981263201252	1.9263019375379503e-15	No	No
Q9CQE5	Rgs10	3.92221066622957	7.33756195139239e-07	No	No
Q9CQE7	Ergic3	7.31856129215716	8.73076001751991e-18	No	No
Q9CQE8	RTRAF	5.02395493266314	5.27930820400965e-13	No	No
Q9CQF4	Mtres1	1.52241026981425	5.58585716820348e-09	No	No
Q9CQH3	Ndufb5	6.17106248251917	1.0776015665003001e-10	No	No
Q9CQH7	Btf3l4	3.31060216077084	6.63929305665334e-09	No	No
Q9CQI6	Cotl1	2.59330343539196	8.51198278117402e-05	No	No
Q9CQJ6	Denr	4.81009034536761	1.04734112794662e-07	No	No
Q9CQK7	Rwdd1	2.54084589200888	4.69414220717783e-06	No	No
Q9CQM9	Glrx3	2.95606596128298	6.84093619964722e-08	No	No
Q9CQQ7	Atp5pb	7.25723492120678	5.53076448996621e-14	No	No
Q9CQQ8	Lsm7	4.14677742880007	4.7009191336461097e-11	No	No
Q9CQR2	Rps21	1.48268729912817	0.0044681800862024	No	No
Q9CQR4	Acot13	2.15984798951895	1.75236736608969e-08	No	No
Q9CQR6	Ppp6c	6.76492057318734	2.5358221485207698e-11	No	No
Q9CQS8	Sec61b	5.60136161408739	5.6573028046925505e-09	No	No
Q9CQV8	Ywhab	5.84841020432231	6.79936859752384e-16	No	No
Q9CQW1	Ykt6	3.61564630722028	2.02321700643734e-06	No	No
Q9CQW2	Arl8b	3.32278410694341	2.3062696348831601e-10	No	No
Q9CQW3	Proz	5.06090968814815	7.65150758919461e-12	No	No
Q9CQW9	Ifitm3	9.86147262279637	1.48688457324937e-20	No	No
Q9CQX2	Cyb5b	4.03798566176826	5.39141138139672e-12	No	No
Q9CQY5	Magt1	9.11919227933779	1.69842952017483e-15	No	No
Q9CQZ0;Q9CPZ6	Ormdl2;Ormdl3	6.38117134185851	2.09984858332643e-20	No	No
Q9CQZ5	Ndufa6	8.83962655342077	1.0447532279006e-17	No	No
Q9CQZ6	Ndufb3	5.72932854194679	1.25153225385943e-14	No	No
Q9CR09	Ufc1	1.17483856329722	1.29981469026051e-05	No	No
Q9CR26	Vta1	3.45080341186275	3.36780412097799e-11	No	No
Q9CR29	Ccdc43	5.35964489334593	6.4147442227993795e-12	No	No
Q9CR33	Mansc1	1.9166103417456	8.96642434859677e-08	No	No
Q9CR41	Hypk	2.6100448105381	3.27724945374447e-08	No	No
Q9CR51	Atp6v1g1	2.64213597634956	5.36326029925922e-08	No	No
Q9CR57	Rpl14	2.78994306159496	5.17034773948478e-06	No	No
Q9CR59	Gadd45gip1	2.7310344170809	9.78162140730472e-13	No	No
Q9CR68	Uqcrfs1	8.62841688950504	2.21609920306945e-16	No	No
Q9CR70	Lage3	4.98984699343867	6.89357185637737e-13	No	No
Q9CR96	Tmem208	4.51965802120171	5.242218450090341e-15	No	No
Q9CRA5	Golph3	11.3321415968935	1.3170029303055501e-23	No	No
Q9CRA9	Fgfr1op2	6.08903374095367	3.22180540393856e-16	No	No
Q9CRB9	Chchd3	3.79560748349587	5.9002768777761e-08	No	No
Q9CRC6	Borcs7	6.51232729100149	2.67506285228023e-21	No	No
Q9CRD2	Emc2	5.52687503003717	4.4724047228664896e-11	No	No
Q9CRD4	Dbndd2	5.38286291330569	1.86831148292896e-18	No	No
Q9CRG1	Tm7sf3	6.08540156002625	9.56262839522857e-16	No	No
Q9CS84	Nrxn1	5.88345379499642	1.39211712424187e-10	No	No
Q9CSB4	Pard3b	7.46532161388379	7.6011502618352e-06	No	No
Q9CSU0	Rprd1b	6.58535781636056	2.4391096478017102e-14	No	No
Q9CT10	Ranbp3	6.33625447404456	1.23562976726103e-12	No	No
Q9CU62	Smc1a	5.41761688813228	2.11008504487976e-08	No	No
Q9CV28	MINDY3	4.82642613570087	1.13084370153972e-13	No	No
Q9CV82	2310003L06Rik	3.63796746497708	7.15323588912822e-14	No	No
Q9CVD2	Atxn3	2.23215619757627	9.12912153600004e-08	No	No
Q9CW03	Smc3	3.56611563023133	2.11656061775404e-07	No	No
Q9CWF2	Tubb2b	1.79170883649977	1.77014042123322e-06	No	No
Q9CWK8	Snx2	4.03805792704604	4.5731925111249605e-09	No	No
Q9CWM4	Pfdn1	3.24072055030745	0.0009707206876122	No	No
Q9CWN7	Cnot11	4.11045383008384	2.14784885004846e-07	No	No
Q9CWZ3	Rbm8a	2.13069143169119	5.45474550097996e-08	No	No
Q9CWZ7	Napg	7.43714402704431	3.20517143231333e-13	No	No
Q9CX34	Sugt1	4.98895981272816	1.94158211810838e-08	No	No
Q9CX56	Psmd8	4.73007461234896	1.1700093056037501e-09	No	No
Q9CX97	Wdr55	5.95180169530675	8.219254975615049e-11	No	No
Q9CXD6	Mcur1	4.49415997479425	9.89886908584438e-13	No	No
Q9CXE7	Tmed5	8.16969300997545	4.890694701525601e-16	No	No
Q9CXF4	Tbc1d15	4.85654816658903	5.6596610039283297e-11	No	No
Q9CXI5	Manf	6.58221247565668	1.36138880329253e-07	No	No
Q9CXR1	Dhrs7	2.44936103605221	1.42795340951229e-05	No	No
Q9CXT8	Pmpcb	2.96217418573938	2.89418250553405e-06	No	No
Q9CXW3	Cacybp	3.73957749124105	7.46630670447043e-05	No	No
Q9CXW4	Rpl11	4.35890171863203	9.91145328767197e-14	No	No
Q9CXY6	Ilf2	2.95487360504512	5.91950914515208e-10	No	No
Q9CXZ1	Ndufs4	9.5571202853758	3.80031891955962e-15	No	No
Q9CY18	Snx7	7.32524670079334	6.83754785485033e-21	No	No
Q9CY24	Tmem179b	6.25451152066884	4.96806446683179e-21	No	No
Q9CY45	Eef1akmt1	4.81878512116485	1.02627838530604e-10	No	No
Q9CY50	Ssr1	9.55960935945342	9.57067788391483e-20	No	No
Q9CY58	Serbp1	3.00097557910998	0.0023582358982457	No	No
Q9CY66	Gar1	5.20295723173315	1.33940862076936e-18	No	No
Q9CY94	Gins3	6.94114731576231	7.524658781433271e-09	No	No
Q9CYA0	Creld2	4.43156914866496	2.0311728784830302e-10	No	No
Q9CYG7	Tomm34	3.59219682579795	0.0005537798932686	No	No
Q9CYH2	Prxl2a	3.04463094864989	1.97081882795136e-05	No	No
Q9CYI0	gene	3.27708270715114	3.21388096664498e-14	No	No
Q9CYL5	Glipr2	3.76150459436191	8.31251280013418e-10	No	No
Q9CYN2	Spcs2	6.32176565020077	4.5547239528423095e-11	No	No
Q9CYN9	Atp6ap2	2.93076697700891	0.0085586791460284	No	No
Q9CYR0	Ssbp1	5.89446218872222	1.16337020707541e-18	No	No
Q9CYT6	Cap2	7.93525861206439	7.562269695124699e-12	No	No
Q9CYZ2	Tpd52l2	3.01297553607028	0.0012898689353643	No	No
Q9CZ04	Cops7a	5.74426277297839	7.15655956618021e-11	No	No
Q9CZ13	Uqcrc1	7.70743166151406	2.81891003657811e-14	No	No
Q9CZ28	Snf8	1.85537531429158	7.10221038970566e-07	No	No
Q9CZ44	Nsfl1c	5.52066375192775	3.01037155255798e-12	No	No
Q9CZ69	Cmtm6	8.83602282002319	1.50683450958468e-16	No	No
Q9CZC8	Scrn1	3.249900367591	4.3689342320095e-15	No	No
Q9CZD3	Gars1	4.8712998067167	2.95368528724205e-05	No	No
Q9CZE3	Rab32	5.7781794526037	2.21387141186666e-11	No	No
Q9CZL5	Pcbd2	6.86787003925662	1.8837703243843602e-21	No	No
Q9CZM2	Rpl15	4.80150258491373	6.89884346147868e-08	No	No
Q9CZN7	Shmt2	5.29214127705176	3.31577093180544e-09	No	No
Q9CZU6	Cs	5.81153972924552	1.46911548297623e-08	No	No
Q9CZW5	Tomm70	8.35619948498162	9.58466835688533e-15	No	No
Q9CZX8	Rps19	2.86324169845071	0.0020061792611328	No	No
Q9D024	Ccdc47	5.16488452869725	1.96787798659e-08	No	No
Q9D051	Pdhb	9.36726107243947	2.59477377865436e-15	No	No
Q9D061	Acbd6	4.83307440179127	7.16645157029327e-13	No	No
Q9D0A3	Arpin	4.45954836529761	5.64616162306645e-11	No	No
Q9D0B6	Pbdc1	4.77059169601762	0.0002220770718913	No	No
Q9D0E1	Hnrnpm	5.03624136883614	2.54929436421605e-12	No	No
Q9D0F3	Lman1	3.82030644923812	3.8419226544154e-06	No	No
Q9D0J4	Arl2	9.07426337467455	3.0161569758657004e-10	No	No
Q9D0J8	Ptms	2.79351138671898	9.96524499857837e-06	No	No
Q9D0K2	Oxct1	10.6738099390318	2.3348503614592e-19	No	No
Q9D0M3	Cyc1	9.86667160797812	6.194561135510771e-10	No	No
Q9D0M5	Dynll2	1.51282454136197	0.0032108395732865	No	No
Q9D0R2	Tars1	1.61283233303731	0.0046663773975274	No	No
Q9D0T1	Snu13	2.79315217324345	2.53314163960248e-13	No	No
Q9D142	Nudt14	2.28889595376474	2.3370581184107504e-09	No	No
Q9D162	Ccdc167	1.24051734917331	0.0036623104178692	No	No
Q9D172	Gatd3a	7.16547314837084	2.0460739152531202e-14	No	No
Q9D1C8	Vps28	5.0309600286632	2.54838154330968e-10	No	No
Q9D1D4	Tmed10	4.9651725163989	3.0197069295211503e-10	No	No
Q9D1E6	Tbcb	7.82951725934321	5.69901561967624e-10	No	No
Q9D1F4	Akt1s1	5.6875676476282	2.64929795302207e-06	No	No
Q9D1G1	Rab1b	4.58703260083207	3.1585107711906504e-09	No	No
Q9D1H9	Mfap4	2.80446115882651	2.35118532002706e-08	No	No
Q9D1I2	Card19	8.97803194040078	1.35487494060079e-18	No	No
Q9D1J1	Necap2	3.51973155788731	0.0001510502605888	No	No
Q9D1J3	Sarnp	5.91389064515658	1.54485442789454e-19	No	No
Q9D1K2	Atp6v1f	2.22551279425108	1.62775562890514e-05	No	No
Q9D1N2	Gpihbp1	9.62889548310922	7.71130482548048e-12	No	No
Q9D1P4	Chordc1	4.15817068390839	1.3054342447189e-05	No	No
Q9D1Q6	Erp44	3.59878791613197	1.2327763599464e-07	No	No
