,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
133,GO:0033143,regulation of intracellular steroid hormone receptor signaling pathway,GO:0033143,0.2119153,7.975806,16.60304,NR0B1,Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)
134,GO:0023056,positive regulation of signaling,GO:0023056,0.2156058,7.595238,15.48068,SYT1,Positive Regulation Of Signaling (GO:0023056)
135,GO:0140238,presynaptic endocytosis,GO:0140238,0.2156058,7.595238,15.48068,SYT1,Presynaptic Endocytosis (GO:0140238)
136,GO:0048661,positive regulation of smooth muscle cell proliferation,GO:0048661,0.2227361,6.93338,13.57066,PDGFRB,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)
137,GO:2000819,regulation of nucleotide-excision repair,GO:2000819,0.2244,6.643817,12.75291,DPF3,Regulation Of Nucleotide-Excision Repair (GO:2000819)
138,GO:2000379,positive regulation of reactive oxygen species metabolic process,GO:2000379,0.2281232,6.377419,12.01081,PDGFRB,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)
139,GO:0030838,positive regulation of actin filament polymerization,GO:0030838,0.2281232,6.377419,12.01081,CCL26,Positive Regulation Of Actin Filament Polymerization (GO:0030838)
140,GO:0034446,substrate adhesion-dependent cell spreading,GO:0034446,0.2329932,6.131514,11.33491,FERMT3,Substrate Adhesion-Dependent Cell Spreading (GO:0034446)
141,GO:1902600,proton transmembrane transport,GO:1902600,0.238592,5.903823,10.7172,TMEM175,Proton Transmembrane Transport (GO:1902600)
142,GO:0043588,skin development,GO:0043588,0.3031891,3.882376,5.637186,WNT5A,Skin Development (GO:0043588)
143,GO:0042742,defense response to bacterium,GO:0042742,0.3255376,3.384695,4.523129,CEBPB,Defense Response To Bacterium (GO:0042742)
144,GO:0007229,integrin-mediated signaling pathway,GO:0007229,0.3429751,3.117963,3.954099,FERMT3,Integrin-Mediated Signaling Pathway (GO:0007229)
145,GO:0032970,regulation of actin filament-based process,GO:0032970,0.3474353,3.057692,3.828466,PDGFRB,Regulation Of Actin Filament-Based Process (GO:0032970)
146,GO:0009896,positive regulation of catabolic process,GO:0009896,0.3490799,2.999696,3.708643,WNT5A,Positive Regulation Of Catabolic Process (GO:0009896)
